season,week,offense,defense,drive,down,togo,yardline,margin,seconds,grouping,shell,box,playType,yards,firstDown,touchdown,turnover
2025,11,LV,DAL,6,4,20,27,0,2826,,base,,field_goal,0,0,0,0
2025,11,LV,DAL,8,4,23,60,-4,2520,,base,,punt,0,0,0,0
2025,11,DAL,LV,9,4,1,5,4,2119,11,nickel,6,pass,5,1,1,0
2025,11,LV,DAL,12,4,5,20,-18,1804,,base,,field_goal,0,0,0,0
2025,11,LV,DAL,13,4,6,64,-15,1715,,base,,punt,0,0,0,0
2025,11,LV,DAL,15,4,1,53,-22,1144,12,base,7,run,2,1,0,0
2025,11,LV,DAL,15,4,4,13,-22,854,12,nickel,6,run,7,1,0,0
2025,11,DAL,LV,16,4,7,54,15,716,12,base,,punt,0,0,0,0
2025,11,DAL,LV,18,4,1,4,17,239,11,base,8,pass,0,0,0,0
2025,11,LV,DAL,19,4,1,86,-17,156,heavy,base,7,pass,-8,0,0,0
2025,11,PHI,DET,1,4,14,57,0,3448,heavy,base,,punt,0,0,0,0
2025,11,PHI,DET,3,4,8,9,0,3287,,base,,field_goal,0,0,0,0
2025,11,DET,PHI,4,4,16,85,-3,3211,21,,,punt,0,0,0,0
2025,11,PHI,DET,5,4,2,58,3,3046,heavy,base,,punt,0,0,0,0
2025,11,DET,PHI,6,4,11,45,-3,2785,21,nickel,,punt,0,0,0,0
2025,11,PHI,DET,7,4,8,83,3,2694,heavy,base,,punt,0,0,0,0
2025,11,DET,PHI,8,4,1,52,-3,2587,,nickel,6,run,0,0,0,0
2025,11,PHI,DET,9,4,10,48,3,2566,heavy,base,,punt,0,0,0,0
2025,11,DET,PHI,10,4,2,57,-3,2482,21,base,7,run,0,0,0,0
2025,11,PHI,DET,11,4,5,16,3,2166,,base,,field_goal,0,0,0,0
2025,11,DET,PHI,15,4,5,32,-7,1639,,dime,6,pass,0,0,0,0
2025,11,PHI,DET,16,4,10,68,7,1537,heavy,base,,punt,0,0,0,0
2025,11,DET,PHI,17,4,3,3,-7,1214,11,nickel,6,pass,0,0,0,0
2025,11,PHI,DET,18,4,15,52,7,1089,heavy,base,,punt,0,0,0,0
2025,11,DET,PHI,19,4,3,45,-7,978,11,nickel,6,pass,0,0,0,0
2025,11,PHI,DET,20,4,4,30,7,620,,base,,field_goal,0,0,0,0
2025,11,DET,PHI,21,4,10,61,-10,556,21,,,punt,0,0,0,0
2025,11,PHI,DET,22,4,5,63,10,385,heavy,base,,punt,0,0,0,0
2025,11,DET,PHI,23,4,10,58,-10,312,21,base,,punt,0,0,0,0
2025,11,PHI,DET,24,4,1,71,10,180,12,base,10,run,0,0,0,0
2025,11,DET,PHI,25,4,17,36,-10,123,,base,,field_goal,0,0,0,0
2025,11,GB,NYG,2,4,11,49,-7,3200,,base,,punt,0,0,0,0
2025,11,NYG,GB,3,4,9,84,7,3086,,nickel,,punt,0,0,0,0
2025,11,NYG,GB,5,4,3,70,1,2557,,base,,punt,0,0,0,0
2025,11,GB,NYG,8,4,16,68,0,1825,,base,,punt,0,0,0,0
2025,11,NYG,GB,11,4,1,64,-6,1474,12,base,7,run,2,1,0,0
2025,11,NYG,GB,11,4,3,55,-6,1344,12,nickel,6,pass,12,1,0,0
2025,11,NYG,GB,11,4,3,10,-6,1022,12,nickel,6,pass,-7,0,0,0
2025,11,GB,NYG,12,4,2,75,6,929,,base,,punt,0,0,0,0
2025,11,NYG,GB,13,4,2,22,-6,542,11,nickel,6,pass,13,1,0,0
2025,11,GB,NYG,16,4,9,79,7,21,,base,,punt,0,0,0,0
2025,11,HOU,TEN,1,4,2,13,0,3311,,,,penalty,7,1,0,0
2025,11,HOU,TEN,1,4,1,1,0,3204,,base,7,pass,-11,0,0,0
2025,11,TEN,HOU,2,4,15,38,0,2755,,,,field_goal,0,0,0,0
2025,11,HOU,TEN,3,4,6,50,-3,2622,,base,,punt,0,0,0,0
2025,11,TEN,HOU,4,4,11,76,3,2400,11,,,punt,0,0,0,0
2025,11,HOU,TEN,5,4,15,38,-3,1979,,,,punt,0,0,0,0
2025,11,TEN,HOU,6,4,9,79,3,1916,11,,,punt,0,0,0,0
2025,11,HOU,TEN,7,4,3,55,-3,1860,21,,,punt,0,0,0,0
2025,11,TEN,HOU,8,4,9,78,3,1820,11,,,punt,0,0,0,0
2025,11,TEN,HOU,10,4,2,28,3,1549,,,,field_goal,0,0,0,0
2025,11,TEN,HOU,12,4,3,63,-1,1261,11,,,punt,0,0,0,0
2025,11,HOU,TEN,13,4,5,23,1,996,,base,,field_goal,0,0,0,0
2025,11,HOU,TEN,15,4,1,25,4,723,,base,,field_goal,0,0,0,0
2025,11,TEN,HOU,16,4,11,81,-7,638,11,,,punt,0,0,0,0
2025,11,HOU,TEN,17,4,4,56,7,580,,base,,punt,0,0,0,0
2025,11,TEN,HOU,18,4,7,85,-7,443,11,,,punt,0,0,0,0
2025,11,HOU,TEN,19,4,12,56,7,305,,base,,punt,0,0,0,0
2025,11,DEN,KC,1,4,9,11,0,3159,,,,field_goal,0,0,0,0
2025,11,KC,DEN,2,4,10,61,-3,3098,,nickel,,punt,0,0,0,0
2025,11,DEN,KC,3,4,5,6,3,2996,,,,field_goal,0,0,0,0
2025,11,KC,DEN,4,4,9,12,-6,2752,,base,,field_goal,0,0,0,0
2025,11,DEN,KC,5,4,12,62,3,2661,11,nickel,,punt,0,0,0,0
2025,11,KC,DEN,6,4,3,12,-3,2081,,base,,field_goal,0,0,0,0
2025,11,DEN,KC,7,4,8,54,0,1991,11,nickel,,punt,0,0,0,0
2025,11,KC,DEN,8,4,8,88,0,1914,,nickel,,punt,0,0,0,0
2025,11,DEN,KC,9,4,1,64,0,1837,11,,,punt,0,0,0,0
2025,11,KC,DEN,10,4,6,59,0,1802,11,dime,4,pass,-9,0,0,0
2025,11,DEN,KC,14,4,11,20,0,774,,,,field_goal,0,0,0,0
2025,11,DEN,KC,16,4,7,69,-3,498,11,nickel,,punt,0,0,0,0
2025,11,KC,DEN,17,4,2,80,3,401,,nickel,,punt,0,0,0,0
2025,11,DEN,KC,18,4,6,36,-3,255,,,,field_goal,0,0,0,0
2025,11,KC,DEN,19,4,21,85,0,190,,nickel,,punt,0,0,0,0
2025,11,LAC,JAX,1,4,2,69,0,3517,11,base,,punt,0,0,0,0
2025,11,JAX,LAC,2,4,3,41,0,3197,11,dime,6,pass,0,0,0,0
2025,11,LAC,JAX,3,4,3,23,0,2915,,base,,field_goal,0,0,0,0
2025,11,LAC,JAX,5,4,15,84,-4,2584,11,base,,punt,0,0,0,0
2025,11,LAC,JAX,7,4,24,28,-4,2302,,base,,field_goal,0,0,0,0
2025,11,JAX,LAC,8,4,1,36,1,2192,11,nickel,6,run,4,1,0,0
2025,11,LAC,JAX,9,4,7,42,-8,1829,11,,,punt,0,0,0,0
2025,11,LAC,JAX,12,4,8,70,-15,1268,11,,,punt,0,0,0,0
2025,11,LAC,JAX,16,4,8,63,-29,631,11,dime,6,pass,0,0,0,0
2025,11,JAX,LAC,17,4,3,30,29,487,11,nickel,5,pass,0,0,0,0
2025,11,LAC,JAX,18,4,1,32,-29,368,11,nickel,6,run,1,1,0,0
2025,11,LAC,JAX,18,4,10,31,-29,312,11,dime,6,pass,-7,0,0,0
2025,11,JAX,LAC,19,4,1,53,29,171,11,base,7,penalty,15,1,0,0
2025,11,JAX,LAC,19,4,2,18,29,31,12,base,7,run,7,1,0,0
2025,11,NE,NYJ,2,4,2,38,-7,2936,11,nickel,6,pass,7,1,0,0
2025,11,NYJ,NE,3,4,3,62,0,2572,21,nickel,,punt,0,0,0,0
2025,11,NYJ,NE,5,4,4,56,-7,2174,21,nickel,,punt,0,0,0,0
2025,11,NE,NYJ,6,4,8,70,7,2011,,nickel,,punt,0,0,0,0
2025,11,NYJ,NE,7,4,2,85,-7,1915,21,nickel,,punt,0,0,0,0
2025,11,NE,NYJ,9,4,7,63,7,1757,,base,,punt,0,0,0,0
2025,11,NYJ,NE,10,4,28,64,-7,1583,21,nickel,,punt,0,0,0,0
2025,11,NE,NYJ,13,4,13,26,7,731,,,,field_goal,0,0,0,0
2025,11,NYJ,NE,14,4,12,64,-10,557,21,nickel,,punt,0,0,0,0
2025,11,NE,NYJ,15,4,15,63,10,463,,base,,punt,0,0,0,0
2025,11,NE,NYJ,17,4,7,8,10,398,,,,field_goal,0,0,0,0
2025,11,NYJ,NE,18,4,4,15,-13,122,11,dime,6,pass,0,0,0,0
2025,11,LA,SEA,1,4,1,8,0,3432,heavy,,8,pass,0,0,0,0
2025,11,LA,SEA,3,4,1,1,0,3221,11,dime,6,run,1,1,1,0
2025,11,SEA,LA,4,4,8,39,-7,3096,,base,,field_goal,0,0,0,0
2025,11,LA,SEA,5,4,1,35,4,2801,11,nickel,7,run,34,1,0,0
2025,11,SEA,LA,6,4,8,12,-11,2347,,base,,field_goal,0,0,0,0
2025,11,LA,SEA,7,4,9,59,8,2276,21,,,punt,0,0,0,0
2025,11,SEA,LA,8,4,1,8,-8,1882,12,base,9,run,1,1,0,0
2025,11,SEA,LA,8,4,3,3,-8,1804,,base,,field_goal,0,0,0,0
2025,11,SEA,LA,11,4,6,11,-5,1385,,base,,field_goal,0,0,0,0
2025,11,LA,SEA,12,4,13,55,2,1261,21,,,punt,0,0,0,0
2025,11,SEA,LA,13,4,1,60,-2,1119,,base,,punt,0,0,0,0
2025,11,LA,SEA,14,4,1,68,2,988,21,,,punt,0,0,0,0
2025,11,LA,SEA,18,4,6,45,9,578,21,,,punt,0,0,0,0
2025,11,SEA,LA,19,4,3,80,-9,491,,base,,punt,0,0,0,0
2025,11,LA,SEA,20,4,3,68,9,367,21,,,punt,0,0,0,0
2025,11,LA,SEA,22,4,10,51,2,110,21,,,punt,0,0,0,0
2025,11,ARI,SF,2,4,10,61,-7,3429,12,base,,punt,0,0,0,0
2025,11,SF,ARI,5,4,10,65,6,2883,12,base,,punt,0,0,0,0
2025,11,ARI,SF,6,4,6,40,-6,2760,,base,,field_goal,0,0,0,0
2025,11,ARI,SF,8,4,8,8,-12,2194,,base,,field_goal,0,0,0,0
2025,11,SF,ARI,9,4,5,43,9,2123,12,,,punt,0,0,0,0
2025,11,ARI,SF,10,4,2,84,-9,1979,,,,punt,0,0,0,0
2025,11,SF,ARI,11,4,3,30,9,1866,,base,,field_goal,0,0,0,0
2025,11,ARI,SF,14,4,10,69,-15,1665,,nickel,,punt,0,0,0,0
2025,11,SF,ARI,15,4,18,29,15,1352,,base,,field_goal,0,0,0,0
2025,11,SF,ARI,19,4,2,89,25,719,12,base,,punt,0,0,0,0
2025,11,TB,BUF,1,4,8,39,0,3346,,nickel,,punt,0,0,0,0
2025,11,TB,BUF,3,4,5,5,0,3237,,base,,field_goal,0,0,0,0
2025,11,BUF,TB,4,4,4,30,-3,3133,11,nickel,6,pass,7,1,0,0
2025,11,TB,BUF,5,4,1,4,-4,2524,11,nickel,6,run,4,1,1,0
2025,11,BUF,TB,8,4,2,43,-3,2070,12,base,6,pass,0,0,0,1
2025,11,TB,BUF,9,4,5,43,3,1877,,nickel,,punt,0,0,0,0
2025,11,BUF,TB,12,4,9,55,1,1678,,base,,punt,0,0,0,0
2025,11,TB,BUF,13,4,1,87,-1,1582,,base,,punt,0,0,0,1
2025,11,BUF,TB,15,4,6,21,-5,1205,,base,,field_goal,0,0,0,0
2025,11,TB,BUF,20,4,2,61,-5,448,,base,,punt,0,0,0,0
2025,11,BUF,TB,23,4,1,52,12,50,,base,,punt,0,0,0,0
2025,11,MIA,WAS,1,4,6,28,0,3339,,base,,field_goal,0,0,0,0
2025,11,WAS,MIA,2,4,1,54,-3,3146,12,base,8,pass,4,1,0,0
2025,11,WAS,MIA,2,4,7,8,-3,2860,,nickel,,field_goal,0,0,0,0
2025,11,MIA,WAS,3,4,13,21,0,2490,,base,,field_goal,0,0,0,0
2025,11,WAS,MIA,4,4,16,33,-3,2255,,nickel,,field_goal,0,0,0,0
2025,11,MIA,WAS,5,4,17,66,3,2145,,nickel,,punt,0,0,0,0
2025,11,WAS,MIA,6,4,5,12,-3,1803,,nickel,,field_goal,0,0,0,0
2025,11,MIA,WAS,8,4,2,2,-7,1269,11,nickel,5,pass,0,0,0,0
2025,11,WAS,MIA,9,4,8,85,7,1077,12,nickel,,punt,0,0,0,0
2025,11,WAS,MIA,11,4,1,1,0,366,12,nickel,7,pass,0,0,0,0
2025,11,MIA,WAS,12,4,19,87,0,261,,dime,,punt,0,0,0,1
2025,11,MIA,WAS,13,4,1,1,0,104,,base,7,run,-2,0,0,0
2025,11,WAS,MIA,14,4,8,38,0,15,,nickel,,field_goal,0,0,0,0
2025,12,ATL,NO,1,4,8,72,0,3510,12,base,,punt,0,0,0,0
2025,12,ATL,NO,3,4,9,38,0,3347,,,,field_goal,0,0,0,0
2025,12,NO,ATL,4,4,15,21,-3,3215,,,,field_goal,0,0,0,0
2025,12,ATL,NO,5,4,18,63,3,3013,12,base,,punt,0,0,0,0
2025,12,NO,ATL,6,4,1,62,-3,2728,,base,,punt,0,0,0,0
2025,12,NO,ATL,8,4,13,49,-10,2345,,nickel,,punt,0,0,0,0
2025,12,ATL,NO,10,4,10,23,3,1920,,,,field_goal,0,0,0,0
2025,12,NO,ATL,11,4,4,29,-6,1856,,,,field_goal,0,0,0,0
2025,12,ATL,NO,12,4,1,53,6,1834,heavy,base,6,run,2,1,0,0
2025,12,ATL,NO,12,4,6,36,6,1804,,,,field_goal,0,0,0,0
2025,12,NO,ATL,13,4,1,1,-9,1358,,,6,pass,0,0,0,0
2025,12,ATL,NO,14,4,1,89,9,1246,12,base,,punt,0,0,0,0
2025,12,NO,ATL,15,4,1,50,-9,1120,heavy,base,7,run,2,1,0,0
2025,12,NO,ATL,15,4,1,7,-9,859,heavy,,8,run,2,1,0,0
2025,12,NO,ATL,15,4,15,15,-9,737,,,,field_goal,0,0,0,0
2025,12,NO,ATL,17,4,14,69,-14,572,,nickel,,punt,0,0,0,0
2025,12,ATL,NO,18,4,2,55,14,303,11,base,,punt,0,0,0,0
2025,12,NO,ATL,19,4,15,71,-14,214,11,nickel,6,pass,14,0,0,0
2025,12,ATL,NO,20,4,11,43,14,189,11,base,,punt,0,0,0,0
2025,12,NO,ATL,21,4,7,29,-14,16,11,nickel,6,pass,0,0,0,1
2025,12,HOU,BUF,1,4,4,72,0,3544,,base,,punt,0,0,0,0
2025,12,BUF,HOU,2,4,1,72,0,3466,11,base,7,run,3,1,0,0
2025,12,HOU,BUF,3,4,5,5,-6,2976,,base,,field_goal,0,0,0,0
2025,12,BUF,HOU,4,4,4,82,3,2868,,,,punt,0,0,0,0
2025,12,HOU,BUF,5,4,6,62,-3,2812,,base,,punt,0,0,0,0
2025,12,BUF,HOU,6,4,2,37,3,2509,11,nickel,7,pass,23,1,0,0
2025,12,BUF,HOU,6,4,22,26,3,2379,,,,field_goal,0,0,0,0
2025,12,HOU,BUF,7,4,1,24,-6,2216,11,nickel,6,run,6,1,0,0
2025,12,HOU,BUF,9,4,5,25,1,1920,,base,,field_goal,0,0,0,0
2025,12,BUF,HOU,13,4,24,75,-4,1579,,,,punt,0,0,0,0
2025,12,HOU,BUF,14,4,16,75,4,1455,21,base,,punt,0,0,0,0
2025,12,BUF,HOU,15,4,11,91,-4,1356,,,,punt,0,0,0,0
2025,12,HOU,BUF,16,4,7,50,4,1255,21,base,,punt,0,0,0,0
2025,12,HOU,BUF,18,4,7,8,4,921,,base,,field_goal,0,0,0,0
2025,12,BUF,HOU,19,4,1,23,-7,614,12,base,7,run,-2,0,0,0
2025,12,HOU,BUF,20,4,9,74,7,561,21,base,,punt,0,0,0,0
2025,12,BUF,HOU,21,4,10,20,-7,348,,,,field_goal,0,0,0,0
2025,12,HOU,BUF,22,4,2,55,4,177,21,base,,punt,0,0,0,0
2025,12,BUF,HOU,23,4,27,70,-4,51,11,nickel,4,pass,44,1,0,0
2025,12,BUF,HOU,23,4,6,22,-4,24,11,nickel,7,pass,0,0,0,1
2025,12,CAR,SF,2,4,3,58,-7,2930,11,,,punt,0,0,0,0
2025,12,SF,CAR,5,4,1,47,7,2544,12,base,7,run,3,1,0,0
2025,12,CAR,SF,6,4,2,72,-7,2293,11,,,punt,0,0,0,0
2025,12,CAR,SF,8,4,7,7,-7,1952,,base,,field_goal,0,0,0,0
2025,12,SF,CAR,9,4,10,29,4,1864,,base,,field_goal,0,0,0,0
2025,12,CAR,SF,10,4,14,79,-7,1825,11,base,,punt,0,0,0,0
2025,12,CAR,SF,12,4,6,52,-7,1653,11,base,,punt,0,0,0,0
2025,12,SF,CAR,15,4,6,11,8,565,,base,,field_goal,0,0,0,0
2025,12,SF,CAR,17,4,4,68,11,294,12,base,,punt,0,0,0,0
2025,12,CAR,SF,18,4,8,39,-11,167,,base,,field_goal,0,0,0,0
2025,12,SF,CAR,19,4,1,44,11,120,11,base,7,run,3,1,0,0
2025,12,CLE,LV,1,4,2,60,0,3479,,base,,punt,0,0,0,0
2025,12,LV,CLE,2,4,18,83,0,3267,,dime,,punt,0,0,0,0
2025,12,LV,CLE,4,4,19,74,-7,3126,,dime,,punt,0,0,0,0
2025,12,CLE,LV,5,4,16,66,7,3028,,base,,punt,0,0,0,0
2025,12,LV,CLE,6,4,4,68,-7,2897,,dime,,punt,0,0,0,0
2025,12,LV,CLE,8,4,13,30,-14,2493,,,,field_goal,0,0,0,0
2025,12,LV,CLE,10,4,7,23,-14,2356,,,,field_goal,0,0,0,0
2025,12,CLE,LV,11,4,11,60,11,2260,,base,,punt,0,0,0,0
2025,12,LV,CLE,12,4,22,64,-11,2056,,dime,,punt,0,0,0,0
2025,12,LV,CLE,14,4,10,76,-11,1950,,dime,,punt,0,0,0,0
2025,12,CLE,LV,15,4,3,65,11,1907,,base,,punt,0,0,0,0
2025,12,LV,CLE,16,4,25,59,-11,1825,,dime,,punt,0,0,0,0
2025,12,LV,CLE,18,4,4,43,-11,1563,11,nickel,6,pass,-9,0,0,0
2025,12,CLE,LV,19,4,8,46,11,1454,,base,,punt,0,0,0,0
2025,12,LV,CLE,20,4,6,76,-11,1398,,dime,,punt,0,0,0,0
2025,12,CLE,LV,21,4,6,70,11,1126,,base,,punt,0,0,0,0
2025,12,LV,CLE,22,4,3,22,-11,958,12,nickel,5,pass,0,0,0,0
2025,12,CLE,LV,23,4,26,34,11,733,,,,field_goal,0,0,0,0
2025,12,LV,CLE,24,4,11,69,-14,567,,dime,,punt,0,0,0,0
2025,12,LV,CLE,26,4,2,5,-21,316,12,nickel,8,pass,5,1,1,0
2025,12,CLE,LV,27,4,10,72,14,253,,base,,punt,0,0,0,0
2025,12,CLE,LV,29,4,2,29,14,59,,base,,punt,0,0,0,0
2025,12,IND,KC,1,4,8,56,0,3281,12,nickel,,punt,0,0,0,0
2025,12,KC,IND,4,4,10,10,-7,2695,,base,,field_goal,0,0,0,0
2025,12,KC,IND,6,4,1,57,-11,2192,21,nickel,8,run,1,1,0,0
2025,12,KC,IND,6,4,10,30,-11,1944,,base,,field_goal,0,0,0,0
2025,12,IND,KC,7,4,6,65,8,1910,12,,,punt,0,0,0,0
2025,12,KC,IND,8,4,4,4,-8,1810,,base,,field_goal,0,0,0,0
2025,12,KC,IND,10,4,3,64,-5,1709,,,,punt,0,0,0,0
2025,12,IND,KC,11,4,4,14,5,1456,,,,field_goal,0,0,0,0
2025,12,KC,IND,12,4,3,57,-8,1287,,,,punt,0,0,0,0
2025,12,IND,KC,13,4,5,5,8,989,,,,field_goal,0,0,0,0
2025,12,IND,KC,15,4,12,96,11,842,12,nickel,,punt,0,0,0,0
2025,12,IND,KC,17,4,3,60,3,454,12,,,punt,0,0,0,0
2025,12,KC,IND,18,4,11,89,-3,355,,,,punt,0,0,0,0
2025,12,IND,KC,19,4,9,50,3,292,12,nickel,,punt,0,0,0,0
2025,12,KC,IND,20,4,3,43,-3,198,11,dime,5,pass,19,1,0,0
2025,12,KC,IND,20,4,7,7,-3,3,,base,,field_goal,0,0,0,0
2025,12,IND,KC,21,4,3,60,0,482,12,,,punt,0,0,0,0
2025,12,ARI,JAX,1,4,14,53,0,3288,,base,,punt,0,0,0,0
2025,12,ARI,JAX,3,4,22,46,-7,2909,,base,,punt,0,0,0,0
2025,12,JAX,ARI,5,4,14,34,0,2581,,base,,field_goal,0,0,0,0
2025,12,JAX,ARI,7,4,6,61,-4,2174,,base,,punt,0,0,0,0
2025,12,ARI,JAX,8,4,1,66,4,1920,12,base,,penalty,6,1,0,0
2025,12,ARI,JAX,8,4,7,15,4,1817,,base,,field_goal,0,0,0,0
2025,12,ARI,JAX,11,4,14,84,4,1572,,base,,punt,0,0,0,0
2025,12,ARI,JAX,13,4,27,86,-3,1216,,base,,punt,0,0,0,0
2025,12,ARI,JAX,15,4,18,47,-3,1003,,base,,punt,0,0,0,0
2025,12,JAX,ARI,16,4,1,70,3,825,,,,punt,0,0,0,0
2025,12,ARI,JAX,17,4,10,66,-3,760,,base,,punt,0,0,0,0
2025,12,ARI,JAX,21,4,12,72,-3,127,11,dime,6,pass,0,0,0,0
2025,12,JAX,ARI,22,4,1,19,3,104,21,base,7,pass,0,0,0,0
2025,12,ARI,JAX,23,4,1,71,-3,67,11,dime,6,run,8,1,0,0
2025,12,JAX,ARI,25,4,4,34,0,471,,base,,field_goal,0,0,0,0
2025,12,ARI,JAX,26,4,4,42,-3,247,11,dime,5,pass,0,0,0,0
2025,12,MIN,GB,1,4,10,34,0,3478,,,,field_goal,0,0,0,0
2025,12,MIN,GB,3,4,4,55,-4,3012,,base,,punt,0,0,0,0
2025,12,GB,MIN,4,4,19,76,4,2776,,,,punt,0,0,0,0
2025,12,MIN,GB,5,4,1,17,-4,2431,12,base,7,run,-1,0,0,0
2025,12,GB,MIN,6,4,5,14,4,1948,,,,field_goal,0,0,0,0
2025,12,MIN,GB,7,4,11,41,-7,1815,,,,field_goal,0,0,0,0
2025,12,GB,MIN,9,4,15,50,4,1609,,,,punt,0,0,0,1
2025,12,MIN,GB,11,4,8,64,-11,1435,,base,,punt,0,0,0,0
2025,12,GB,MIN,12,4,3,63,11,1169,,,,punt,0,0,0,0
2025,12,MIN,GB,13,4,22,99,-11,1037,,base,,punt,0,0,0,0
2025,12,GB,MIN,14,4,4,12,11,737,,,,field_goal,0,0,0,0
2025,12,MIN,GB,15,4,27,98,-14,629,,base,,punt,0,0,0,0
2025,12,GB,MIN,16,4,2,21,14,460,,,,field_goal,0,0,0,0
2025,12,GB,MIN,18,4,9,39,17,353,,,,punt,0,0,0,0
2025,12,NE,CIN,1,4,4,59,0,3421,,base,,punt,0,0,0,0
2025,12,CIN,NE,2,4,3,35,0,3101,,base,,field_goal,0,0,0,0
2025,12,NE,CIN,3,4,6,68,-3,3038,,base,,punt,0,0,0,0
2025,12,CIN,NE,4,4,5,45,3,2797,11,nickel,,penalty,5,1,0,0
2025,12,CIN,NE,4,4,15,45,3,2704,12,nickel,,punt,0,0,0,0
2025,12,CIN,NE,8,4,6,50,-4,2066,12,nickel,,punt,0,0,0,0
2025,12,NE,CIN,9,4,2,23,4,1833,,base,,field_goal,0,0,0,0
2025,12,CIN,NE,11,4,4,63,-4,1715,12,nickel,,punt,0,0,0,0
2025,12,NE,CIN,12,4,1,1,4,1518,11,nickel,7,penalty,0,1,0,0
2025,12,NE,CIN,12,4,1,1,4,1374,11,nickel,6,run,0,0,0,0
2025,12,CIN,NE,13,4,4,63,-4,1205,12,nickel,,punt,0,0,0,0
2025,12,NE,CIN,14,4,2,27,4,969,,base,,field_goal,0,0,0,0
2025,12,CIN,NE,15,4,6,60,-7,790,12,nickel,,punt,0,0,0,0
2025,12,NE,CIN,16,4,1,1,7,358,,base,,field_goal,0,0,0,0
2025,12,NE,CIN,18,4,7,33,3,116,,base,,field_goal,0,0,0,0
2025,12,CIN,NE,19,4,1,63,-6,74,12,dime,6,run,4,1,0,0
2025,12,CIN,NE,19,4,8,57,-6,51,,nickel,6,pass,12,1,0,0
2025,12,CIN,NE,19,4,10,26,-6,23,12,dime,7,pass,0,0,0,0
2025,12,DET,NYG,2,4,19,48,-7,3182,21,base,,punt,0,0,0,0
2025,12,NYG,DET,3,4,9,91,7,3091,,base,,punt,0,0,0,0
2025,12,DET,NYG,4,4,9,52,-7,3010,21,base,,punt,0,0,0,0
2025,12,NYG,DET,5,4,3,3,7,2703,,base,,field_goal,0,0,0,0
2025,12,DET,NYG,8,4,17,68,-10,2181,21,base,,punt,0,0,0,0
2025,12,NYG,DET,9,4,1,79,10,2050,,,,punt,0,0,0,0
2025,12,NYG,DET,11,4,7,26,3,1842,,base,,field_goal,0,0,0,0
2025,12,DET,NYG,13,4,8,43,-3,1556,21,base,,punt,0,0,0,0
2025,12,NYG,DET,14,4,9,46,3,1343,,base,,punt,0,0,0,0
2025,12,DET,NYG,19,4,9,44,-3,594,21,base,,punt,0,0,0,0
2025,12,NYG,DET,20,4,6,6,3,179,12,base,5,pass,0,0,0,0
2025,12,DET,NYG,21,4,10,41,-3,33,,base,,field_goal,0,0,0,0
2025,12,NYG,DET,24,4,10,70,-7,523,11,nickel,5,run,11,1,0,0
2025,12,NYG,DET,24,4,5,27,-7,266,11,nickel,5,pass,-4,0,0,0
2025,12,NYJ,BAL,1,4,6,53,0,3549,,,,punt,0,0,0,0
2025,12,BAL,NYJ,2,4,1,73,0,3420,12,,8,run,2,1,0,0
2025,12,BAL,NYJ,2,4,3,64,0,3289,,base,,punt,0,0,0,0
2025,12,NYJ,BAL,3,4,10,47,0,2949,,,,punt,0,0,0,0
2025,12,BAL,NYJ,4,4,3,87,0,2844,,base,,punt,0,0,0,0
2025,12,NYJ,BAL,5,4,8,44,0,2660,,base,,punt,0,0,0,0
2025,12,BAL,NYJ,6,4,17,87,0,2445,,base,,punt,0,0,0,0
2025,12,BAL,NYJ,8,4,4,13,-7,1899,,,,field_goal,0,0,0,0
2025,12,NYJ,BAL,9,4,10,47,4,1833,,,,punt,0,0,0,0
2025,12,NYJ,BAL,12,4,2,58,-3,1302,11,dime,6,pass,0,0,0,0
2025,12,BAL,NYJ,13,4,2,2,3,1115,11,nickel,6,run,2,1,1,0
2025,12,NYJ,BAL,14,4,10,24,-10,886,,base,,field_goal,0,0,0,0
2025,12,BAL,NYJ,15,4,8,17,7,579,,,,field_goal,0,0,0,0
2025,12,BAL,NYJ,17,4,2,72,10,199,,base,,punt,0,0,0,0
2025,12,NYJ,BAL,18,4,14,89,-10,107,11,nickel,4,pass,0,0,0,0
2025,12,BAL,NYJ,19,4,8,9,10,45,,,,field_goal,0,0,0,0
2025,12,DAL,PHI,1,4,3,50,0,3416,11,nickel,6,pass,0,0,0,0
2025,12,DAL,PHI,3,4,6,72,-7,3133,12,,,punt,0,0,0,0
2025,12,PHI,DAL,4,4,10,76,7,2985,heavy,base,,penalty,15,1,0,0
2025,12,PHI,DAL,8,4,12,82,21,1980,heavy,base,,punt,0,0,0,0
2025,12,PHI,DAL,11,4,7,65,14,1725,heavy,base,,punt,0,0,0,0
2025,12,DAL,PHI,12,4,6,88,-14,1598,12,,,punt,0,0,0,0
2025,12,PHI,DAL,13,4,5,52,14,1464,heavy,base,,punt,0,0,0,0
2025,12,DAL,PHI,14,4,9,33,-14,1299,,base,,field_goal,0,0,0,0
2025,12,PHI,DAL,15,4,3,52,14,1165,heavy,base,,punt,0,0,0,0
2025,12,PHI,DAL,17,4,5,38,7,794,,,,field_goal,0,0,0,0
2025,12,DAL,PHI,20,4,13,60,0,325,12,,,punt,0,0,0,1
2025,12,DAL,PHI,21,4,1,1,0,226,11,nickel,6,pass,0,0,0,0
2025,12,PHI,DAL,22,4,20,81,0,104,heavy,base,,punt,0,0,0,0
2025,12,DAL,PHI,23,4,12,24,0,3,,base,,field_goal,0,0,0,0
