season,week,playerId,position,points,touches,tds
2025,9,00-0039811,RB,3.3444,3.5250,0.1500
2025,9,00-0039814,TE,2.7807,1.2250,0.0750
2025,9,00-0039847,TE,3.1375,3.9250,0.0250
2025,9,00-0039849,WR,9.3611,7.1000,0.0500
2025,9,00-0039851,QB,22.1980,3.9500,0.2250
2025,9,00-0039868,WR,5.7005,5.7250,0.1250
2025,9,00-0039874,RB,0.9093,1.3000,0.0750
2025,9,00-0039875,RB,3.3717,4.1000,0.1500
2025,9,00-0039880,WR,3.6984,4.6000,0.0500
2025,9,00-0039884,WR,2.5887,2.5000,0.0500
2025,9,00-0039890,WR,2.2947,1.7000,0.0250
2025,9,00-0039893,WR,19.6752,12.5250,0.6000
2025,9,00-0039894,WR,12.7462,6.1500,0.4750
2025,9,00-0039901,WR,10.6222,4.9750,0.2750
2025,9,00-0039915,WR,15.7051,7.5750,0.3250
2025,9,00-0039917,QB,12.3587,2.6500,0.1500
2025,9,00-0039918,QB,20.7191,7.4750,0.4750
2025,9,00-0039919,WR,13.0618,9.0500,0.1750
2025,9,00-0039921,RB,4.3333,4.1750,0.2250
2025,9,00-0040009,WR,2.7876,1.8500,0.0750
2025,9,00-0040021,RB,4.7817,4.1250,0.1500
2025,9,00-0040075,WR,3.3171,1.5250,0.0750
2025,9,00-0040078,RB,6.2378,5.6500,0.1500
2025,9,00-0040122,RB,15.8442,20.7250,0.7250
2025,9,00-0040124,WR,7.2454,9.7250,0.1250
2025,9,00-0040126,TE,5.5439,2.9500,0.1500
2025,9,00-0040128,TE,11.3819,5.7500,0.1750
2025,9,00-0040130,WR,5.2150,3.5250,0.1250
2025,9,00-0040131,WR,2.5953,1.8250,0.0750
2025,9,00-0040134,WR,2.2837,2.2000,0.0250
2025,9,00-0040138,WR,4.4940,3.1250,0.1250
2025,9,00-0040142,RB,5.7013,5.9750,0.1500
2025,9,00-0040164,WR,5.1775,3.1500,0.1750
2025,9,00-0040170,WR,6.3058,7.2000,0.1750
2025,9,00-0040177,RB,2.5694,2.5750,0.0750
2025,9,00-0040179,RB,4.4122,3.6500,0.1750
2025,9,00-0040184,WR,1.4503,0.6750,0.0250
2025,9,00-0040189,TE,5.5802,2.6250,0.1000
2025,9,00-0040194,TE,1.7935,1.0500,0.0250
2025,9,00-0040198,RB,4.0969,5.2250,0.1250
2025,9,00-0040202,RB,1.5182,2.5250,0.0000
2025,9,00-0040205,RB,3.7797,4.2500,0.1500
2025,9,00-0040208,RB,2.7241,2.3000,0.0750
2025,9,00-0040218,WR,1.0850,1.8000,0.0000
2025,9,00-0040225,TE,2.3325,1.8000,0.0250
2025,9,00-0040236,RB,17.8245,17.3000,0.8000
2025,9,00-0040238,RB,2.8520,2.3750,0.1000
2025,9,00-0040241,WR,2.9513,1.2250,0.0750
2025,9,00-0040242,RB,10.3225,11.7250,0.5750
2025,9,00-0040244,TE,1.4945,2.3750,0.0750
2025,9,00-0040272,RB,1.1445,0.8000,0.0500
2025,9,00-0040393,RB,0.9975,0.7000,0.0500
2025,9,00-0040547,RB,0.3244,0.8750,0.0000
2025,9,00-0040581,WR,2.7880,2.2750,0.1000
2025,9,00-0040583,RB,6.4470,7.6000,0.2000
2025,9,00-0040584,TE,4.7054,4.6500,0.0500
2025,9,00-0040586,RB,3.6828,3.9500,0.1000
2025,9,00-0040644,RB,1.7636,3.1750,0.0750
2025,9,00-0040648,WR,5.1111,2.6750,0.1500
2025,9,00-0040649,RB,4.3972,4.1250,0.1000
2025,9,00-0040653,WR,4.2556,2.1500,0.1250
2025,9,00-0040666,RB,15.6930,13.2750,0.6000
2025,9,00-0040667,WR,11.8596,5.6000,0.3250
2025,9,00-0040669,WR,2.9292,1.0750,0.1000
2025,9,00-0040676,QB,8.8328,2.4750,0.1500
2025,9,00-0040691,QB,6.8865,2.5500,0.0750
2025,9,00-0040692,RB,7.0330,5.3250,0.2750
2025,9,00-0040705,WR,5.3360,4.8500,0.2250
2025,9,00-0040715,RB,10.0925,13.1000,0.3500
2025,9,00-0040719,RB,6.3659,6.8250,0.3250
2025,9,00-0040727,WR,3.6787,2.3000,0.0500
2025,9,00-0040729,WR,2.6081,1.8000,0.0250
2025,9,00-0040730,RB,7.9712,10.9000,0.2000
2025,9,00-0040734,RB,16.6090,18.4250,0.5250
2025,9,00-0040739,TE,7.5222,3.6250,0.2750
2025,11,00-0023459,QB,17.2158,2.2750,0.0000
2025,11,00-0026158,QB,17.5077,3.2000,0.1500
2025,11,00-0026498,QB,18.9140,1.5000,0.0250
2025,11,00-0030035,WR,3.9109,2.2000,0.1250
2025,11,00-0030061,TE,8.8600,7.0000,0.0500
2025,11,00-0030279,WR,12.2192,7.6000,0.3000
2025,11,00-0030506,TE,12.7120,7.0750,0.2750
2025,11,00-0030564,WR,5.1225,3.1000,0.1750
2025,11,00-0030565,QB,16.3050,2.1750,0.1000
2025,11,00-0031381,WR,8.8317,5.8750,0.1000
2025,11,00-0031408,WR,10.4715,4.6000,0.5750
2025,11,00-0031544,WR,7.2175,5.6000,0.1750
2025,11,00-0031588,WR,22.0018,9.7000,0.6750
2025,11,00-0031610,TE,3.8278,2.3250,0.0750
2025,11,00-0031687,RB,2.1625,2.8500,0.0500
2025,11,00-0031763,WR,0.9083,0.7750,0.0500
2025,11,00-0032208,WR,1.6975,1.6750,0.0500
2025,11,00-0032211,WR,7.4800,4.4250,0.2500
2025,11,00-0032385,WR,6.3045,4.4000,0.2000
2025,11,00-0032394,TE,2.4464,1.0750,0.1000
2025,11,00-0032398,WR,3.3800,2.5000,0.1000
2025,11,00-0032464,WR,6.8567,2.6250,0.3000
2025,11,00-0032764,RB,17.7850,21.7000,0.8000
2025,11,00-0033040,WR,11.8250,6.8250,0.2500
2025,11,00-0033077,QB,23.6560,2.0250,0.1500
2025,11,00-0033090,TE,13.5769,6.9750,0.3250
2025,11,00-0033106,QB,21.6289,1.7500,0.0250
2025,11,00-0033110,TE,6.4342,3.6750,0.2000
2025,11,00-0033119,QB,8.3195,2.0500,0.0750
2025,11,00-0033246,TE,3.1635,2.4250,0.0750
2025,11,00-0033280,RB,24.3158,23.5000,0.9250
2025,11,00-0033288,TE,6.9969,3.6250,0.0500
2025,11,00-0033293,RB,7.1906,9.0250,0.1250
2025,11,00-0033307,WR,5.7893,3.0250,0.1250
2025,11,00-0033375,WR,1.4018,0.9250,0.0750
2025,11,00-0033536,WR,4.6216,2.5750,0.1000
2025,11,00-0033553,RB,7.0950,9.9500,0.2000
2025,11,00-0033555,WR,6.7262,3.7500,0.1000
2025,11,00-0033591,WR,1.8350,1.4750,0.0500
2025,11,00-0033699,RB,7.5750,7.0250,0.3250
2025,11,00-0033857,WR,7.0720,3.7250,0.1250
2025,11,00-0033858,TE,6.9960,4.4750,0.1500
2025,11,00-0033873,QB,19.6965,3.9750,0.2000
2025,11,00-0033881,TE,6.0771,5.7000,0.1500
2025,11,00-0033885,TE,5.4900,6.3000,0.1750
2025,11,00-0033891,WR,2.9025,2.8500,0.0000
2025,11,00-0033897,RB,5.1218,8.3250,0.1750
2025,11,00-0033908,WR,11.5346,5.8000,0.2750
2025,11,00-0033923,RB,8.0427,10.1500,0.4000
2025,11,00-0033943,WR,3.1861,3.9000,0.0250
2025,11,00-0033955,RB,4.3550,5.0750,0.1250
2025,11,00-0034115,RB,2.1278,2.7250,0.0500
2025,11,00-0034270,TE,3.2679,2.2750,0.0750
2025,11,00-0034272,WR,2.5890,1.1750,0.0500
2025,11,00-0034317,WR,1.3650,1.1250,0.0500
2025,11,00-0034348,WR,14.2475,9.3500,0.5250
2025,11,00-0034351,TE,9.4434,5.4000,0.2000
2025,11,00-0034383,TE,6.1801,4.4750,0.1500
2025,11,00-0034407,WR,1.2769,1.9000,0.0000
2025,11,00-0034411,WR,3.8653,2.3250,0.0000
2025,11,00-0034521,WR,2.1941,2.8000,0.0250
2025,11,00-0034613,TE,1.8394,1.1500,0.0750
2025,11,00-0034753,TE,10.4800,6.3750,0.3250
2025,11,00-0034775,WR,5.2078,3.7750,0.0750
2025,11,00-0034791,RB,6.9612,9.8250,0.3250
2025,11,00-0034796,QB,21.5710,7.5500,0.4250
2025,11,00-0034798,TE,1.7429,1.4250,0.0000
2025,11,00-0034827,WR,10.6306,8.8750,0.2750
2025,11,00-0034829,TE,3.9011,2.3500,0.1500
2025,11,00-0034837,WR,2.9244,3.6000,0.0250
2025,11,00-0034844,RB,18.6826,19.1500,0.7750
2025,11,00-0034854,WR,1.4544,1.2250,0.0250
2025,11,00-0034855,QB,21.6378,4.2250,0.2000
2025,11,00-0034857,QB,27.9411,6.0000,0.1500
2025,11,00-0034869,QB,22.9865,2.3500,0.1000
2025,11,00-0034960,WR,10.4693,7.7500,0.2750
2025,11,00-0034972,RB,4.5111,5.4250,0.1500
2025,11,00-0034983,WR,3.0991,3.3000,0.0750
2025,11,00-0035208,WR,5.4092,5.5250,0.0250
2025,11,00-0035229,TE,10.6387,5.4000,0.3000
2025,11,00-0035243,RB,4.6540,4.9250,0.2500
2025,11,00-0035250,RB,1.8870,4.7000,0.0500
2025,11,00-0035261,RB,9.4738,17.1500,0.5500
2025,11,00-0035311,RB,1.0566,1.2000,0.0250
2025,11,00-0035341,WR,2.3801,2.3500,0.0750
2025,11,00-0035359,WR,0.8564,0.7500,0.0250
2025,11,00-0035406,WR,1.0455,1.0750,0.0250
2025,11,00-0035500,WR,2.5875,2.7750,0.0250
2025,11,00-0035537,RB,2.7767,2.5750,0.0750
2025,11,00-0035544,WR,1.2369,0.6500,0.0500
2025,11,00-0035567,RB,0.3984,1.0000,0.0000
2025,11,00-0035594,RB,0.9419,1.0000,0.0500
2025,11,00-0035628,RB,0.7498,1.0000,0.0000
2025,11,00-0035631,TE,1.2661,0.8750,0.0500
2025,11,00-0035640,WR,15.3150,7.9250,0.3000
2025,11,00-0035644,TE,4.6846,2.4750,0.1500
2025,11,00-0035662,WR,8.8347,6.3000,0.2750
2025,11,00-0035676,WR,14.0303,8.1250,0.3500
2025,11,00-0035685,RB,12.7429,13.9250,0.7000
2025,11,00-0035689,TE,6.1308,2.5000,0.2250
2025,11,00-0035700,RB,24.7151,23.9750,1.1750
2025,11,00-0035719,WR,13.5700,9.3500,0.4000
2025,11,00-0035806,RB,0.9889,1.0500,0.0250
2025,11,00-0035924,RB,1.3627,1.7000,0.0250
2025,11,00-0036133,WR,0.8320,0.6250,0.1000
2025,11,00-0036139,RB,7.8090,11.9500,0.3750
2025,11,00-0036145,TE,3.1425,1.6500,0.1750
2025,11,00-0036165,WR,1.7831,1.6500,0.0250
2025,11,00-0036182,WR,4.1361,2.7000,0.2000
2025,11,00-0036183,WR,3.9900,1.7500,0.2000
2025,11,00-0036196,WR,5.7954,3.1750,0.2000
2025,11,00-0036212,QB,14.7772,1.2750,0.0250
2025,11,00-0036244,TE,3.3075,2.2250,0.0500
2025,11,00-0036259,WR,6.1158,4.3000,0.1000
2025,11,00-0036261,WR,8.1929,4.3250,0.1500
2025,11,00-0036264,QB,19.1873,2.1750,0.1250
2025,11,00-0036265,RB,1.5381,1.8250,0.1000
2025,11,00-0036275,RB,12.4452,16.5500,0.4750
2025,11,00-0036290,TE,4.6898,3.3500,0.0500
2025,11,00-0036309,WR,5.8672,4.5500,0.0750
2025,11,00-0036322,WR,19.8184,11.0500,0.6750
2025,11,00-0036328,RB,4.0382,5.0750,0.1250
2025,11,00-0036355,QB,19.4685,3.3000,0.2000
2025,11,00-0036358,WR,18.3560,8.1000,0.5500
2025,11,00-0036389,QB,18.2302,5.8750,0.2250
2025,11,00-0036407,WR,5.3600,9.0750,0.0750
2025,11,00-0036410,WR,11.9851,5.4000,0.5250
2025,11,00-0036414,RB,2.2108,2.0750,0.1000
2025,11,00-0036415,WR,3.0027,3.4250,0.0750
2025,11,00-0036422,TE,1.2756,0.8250,0.0250
2025,11,00-0036427,WR,2.5506,2.8250,0.1000
2025,11,00-0036463,WR,1.8461,0.6750,0.1000
2025,11,00-0036534,TE,1.0536,0.7500,0.0000
2025,11,00-0036554,WR,14.2258,8.9500,0.3500
2025,11,00-0036555,RB,6.6690,11.8250,0.3000
2025,11,00-0036567,RB,3.9680,5.5250,0.1750
2025,11,00-0036569,RB,1.1156,1.8500,0.0250
2025,11,00-0036590,TE,1.8022,1.5250,0.0500
2025,11,00-0036613,WR,15.5972,7.9750,0.3750
2025,11,00-0036626,WR,5.2897,4.4500,0.1000
2025,11,00-0036628,TE,1.6350,1.4000,0.0500
2025,11,00-0036630,WR,1.3225,0.7000,0.0750
2025,11,00-0036637,TE,5.1147,2.8250,0.2250
2025,11,00-0036670,RB,0.3650,1.4500,0.0000
2025,11,00-0036754,TE,2.0191,0.8750,0.0750
2025,11,00-0036755,RB,1.8703,2.9500,0.1000
2025,11,00-0036841,WR,1.0305,0.5750,0.0500
2025,11,00-0036849,WR,4.1446,1.8000,0.1250
2025,11,00-0036876,TE,0.5472,0.6500,0.0000
2025,11,00-0036893,RB,3.5986,5.0500,0.1750
2025,11,00-0036894,TE,8.2260,3.4250,0.2250
2025,11,00-0036898,QB,13.3381,2.1750,0.1000
2025,11,00-0036900,WR,21.0652,13.9500,0.5000
2025,11,00-0036906,RB,1.4708,2.5000,0.0750
2025,11,00-0036912,WR,14.8361,8.0750,0.4000
2025,11,00-0036919,RB,9.5910,7.2000,0.3750
2025,11,00-0036924,RB,4.2225,6.2250,0.1000
2025,11,00-0036936,WR,2.6512,1.6250,0.1000
2025,11,00-0036945,QB,9.7192,3.9250,0.2500
2025,11,00-0036963,WR,30.4700,13.2000,1.2750
2025,11,00-0036970,TE,12.5803,7.9750,0.2500
2025,11,00-0036971,QB,12.8057,2.4750,0.0500
2025,11,00-0036972,QB,13.6396,1.6500,0.0750
2025,11,00-0036973,RB,11.2927,18.3250,0.4500
2025,11,00-0036980,WR,4.1825,3.1500,0.1000
2025,11,00-0036984,RB,1.2450,2.7500,0.0250
2025,11,00-0036988,WR,7.4404,3.3750,0.1750
2025,11,00-0036997,RB,17.6078,19.0500,0.6250
2025,11,00-0037005,TE,2.5523,2.8750,0.0250
2025,11,00-0037085,RB,1.8997,2.0500,0.0500
2025,11,00-0037086,TE,2.1261,1.2500,0.0250
2025,11,00-0037112,TE,4.3853,3.1000,0.0250
2025,11,00-0037157,RB,2.2925,3.9250,0.0500
2025,11,00-0037228,RB,13.3680,13.4250,0.4750
2025,11,00-0037238,WR,11.1782,6.7500,0.2500
2025,11,00-0037240,WR,13.9113,5.8750,0.5250
2025,11,00-0037247,WR,17.6684,6.6250,0.4750
2025,11,00-0037248,RB,20.5363,19.3250,0.8000
2025,11,00-0037256,RB,12.2670,17.6250,0.6500
2025,11,00-0037257,WR,1.7617,2.0500,0.0500
2025,11,00-0037258,RB,0.8457,1.2250,0.0750
2025,11,00-0037261,WR,18.3050,7.1250,0.6500
2025,11,00-0037263,RB,7.6793,8.3500,0.4000
2025,11,00-0037267,RB,4.1383,7.1500,0.1750
2025,11,00-0037276,RB,2.8869,3.8250,0.1000
2025,11,00-0037277,TE,3.4388,1.9500,0.0750
2025,11,00-0037291,WR,7.3758,3.2000,0.2250
2025,11,00-0037299,RB,1.6400,2.1750,0.0750
2025,11,00-0037329,RB,0.7145,0.7000,0.0500
2025,11,00-0037348,TE,1.7694,1.6250,0.0000
2025,11,00-0037382,WR,2.7630,1.7500,0.0250
2025,11,00-0037410,RB,0.6440,0.8250,0.0000
2025,11,00-0037475,TE,2.3336,2.2250,0.0500
2025,11,00-0037509,RB,3.5389,4.4500,0.1000
2025,11,00-0037525,RB,9.5164,11.2750,0.4000
2025,11,00-0037545,WR,11.2866,6.1000,0.3750
2025,11,00-0037557,RB,2.1613,1.8000,0.1500
2025,11,00-0037570,WR,2.2770,1.4500,0.1000
2025,11,00-0037594,RB,0.7733,1.2750,0.0750
2025,11,00-0037617,RB,1.1083,1.5000,0.0750
2025,11,00-0037666,WR,5.7027,2.6000,0.1250
2025,11,00-0037741,WR,2.7141,2.3000,0.0500
2025,11,00-0037744,TE,15.3975,12.2000,0.2000
2025,11,00-0037746,RB,4.1022,5.1000,0.1750
2025,11,00-0037755,TE,3.6959,3.4750,0.1500
2025,11,00-0037801,WR,4.1773,2.1750,0.1250
2025,11,00-0037809,TE,5.5396,5.7750,0.1750
2025,11,00-0037816,WR,12.7046,6.0750,0.2750
2025,11,00-0037837,WR,5.3010,4.0000,0.1000
2025,11,00-0037838,TE,4.0950,2.0250,0.1750
2025,11,00-0037840,RB,12.0517,16.4000,0.3000
2025,11,00-0038040,RB,1.8275,2.6000,0.1000
2025,11,00-0038041,TE,12.1853,5.5500,0.3250
2025,11,00-0038046,TE,1.5525,1.1500,0.0250
2025,11,00-0038098,RB,2.0308,2.4000,0.0500
2025,11,00-0038104,WR,5.6507,2.8750,0.2000
2025,11,00-0038115,TE,1.3222,1.5500,0.0000
2025,11,00-0038117,WR,6.6867,7.9500,0.1250
2025,11,00-0038120,RB,12.8219,20.5000,0.7000
2025,11,00-0038124,WR,4.7911,1.9250,0.1500
2025,11,00-0038129,TE,8.9483,5.4500,0.2000
2025,11,00-0038134,RB,9.5868,13.5750,0.4750
2025,11,00-0038393,WR,5.2321,3.6000,0.1250
2025,11,00-0038396,RB,0.5157,1.0250,0.0250
2025,11,00-0038409,RB,2.9370,4.3500,0.0250
2025,11,00-0038440,RB,3.0019,2.6000,0.1000
2025,11,00-0038454,RB,2.6900,2.4250,0.1250
2025,11,00-0038542,RB,26.4114,26.4250,0.9500
2025,11,00-0038543,WR,27.7450,10.7750,1.2000
2025,11,00-0038544,WR,4.0791,3.0750,0.2000
2025,11,00-0038547,TE,2.7416,1.8250,0.0500
2025,11,00-0038555,RB,1.7177,2.7250,0.0500
2025,11,00-0038558,TE,4.2840,2.6750,0.1000
2025,11,00-0038559,WR,4.9875,5.0000,0.0250
2025,11,00-0038563,WR,11.5475,6.0000,0.3250
2025,11,00-0038564,TE,2.2241,1.6500,0.0500
2025,11,00-0038589,TE,2.8502,1.9000,0.0750
2025,11,00-0038597,RB,16.3161,23.6000,0.7000
2025,11,00-0038606,WR,8.9482,7.5000,0.3000
2025,11,00-0038611,RB,4.8825,5.8500,0.4000
2025,11,00-0038612,WR,2.6081,1.6250,0.1250
2025,11,00-0038618,WR,3.0841,2.4250,0.0250
2025,11,00-0038619,WR,4.3000,2.8500,0.1250
2025,11,00-0038621,WR,10.5871,5.4750,0.2000
2025,11,00-0038622,RB,1.3143,3.8000,0.0250
2025,11,00-0038636,RB,1.1496,1.1750,0.0250
2025,11,00-0038678,RB,1.3244,2.3250,0.0250
2025,11,00-0038679,WR,4.4042,1.7250,0.1750
2025,11,00-0038685,RB,2.4881,1.9750,0.0750
2025,11,00-0038705,RB,3.9725,3.5000,0.1250
2025,11,00-0038794,RB,1.4851,2.4500,0.0500
2025,11,00-0038797,RB,5.3737,5.2250,0.3250
2025,11,00-0038930,RB,0.5431,0.5250,0.0250
2025,11,00-0038938,WR,0.4156,0.8000,0.0000
2025,11,00-0038951,RB,4.2795,5.3250,0.2750
2025,11,00-0038976,WR,5.2799,4.1250,0.2250
2025,11,00-0038977,WR,5.5470,3.2000,0.2750
2025,11,00-0038979,WR,1.8667,3.0750,0.0250
2025,11,00-0038994,WR,10.4198,5.1000,0.3000
2025,11,00-0038996,TE,12.8870,5.8500,0.5250
2025,11,00-0039021,RB,0.9122,1.5500,0.0250
2025,11,00-0039032,RB,4.0178,6.0250,0.1750
2025,11,00-0039040,RB,19.4111,17.7750,0.6250
2025,11,00-0039041,TE,3.0850,2.1000,0.0500
2025,11,00-0039062,WR,3.2818,1.8750,0.1250
2025,11,00-0039064,WR,18.6425,9.8250,0.6750
2025,11,00-0039066,TE,4.3250,3.0750,0.1250
2025,11,00-0039067,WR,7.0880,3.9250,0.2000
2025,11,00-0039074,TE,3.2113,1.8750,0.0750
2025,11,00-0039075,WR,25.9467,12.9750,0.7250
2025,11,00-0039139,RB,19.4773,20.0500,0.9750
2025,11,00-0039144,TE,2.8611,1.5500,0.0250
2025,11,00-0039150,QB,7.5932,1.7250,0.0250
2025,11,00-0039165,RB,5.3733,8.3250,0.2000
2025,11,00-0039236,WR,0.8602,1.0250,0.0500
2025,11,00-0039266,RB,0.4539,0.7250,0.0250
2025,11,00-0039299,RB,1.4622,2.2500,0.0750
2025,11,00-0039325,RB,1.7440,3.0500,0.0750
2025,11,00-0039337,WR,5.5684,8.1750,0.0000
2025,11,00-0039338,TE,10.7525,7.0250,0.2250
2025,11,00-0039342,WR,3.4918,4.8000,0.0250
2025,11,00-0039344,RB,0.8149,1.4750,0.0000
2025,11,00-0039355,WR,3.9100,1.9750,0.0500
2025,11,00-0039356,TE,3.2574,2.9000,0.0000
2025,11,00-0039363,RB,2.1436,2.3500,0.1000
2025,11,00-0039379,WR,1.9900,1.6500,0.1000
2025,11,00-0039384,RB,4.6410,9.7250,0.2000
2025,11,00-0039391,RB,7.9722,9.7500,0.4500
2025,11,00-0039394,WR,2.0523,1.6750,0.0500
2025,11,00-0039397,WR,1.9650,2.0000,0.0500
2025,11,00-0039405,RB,1.5098,2.1000,0.0750
2025,11,00-0039407,RB,1.2250,1.0250,0.0500
2025,11,00-0039410,WR,5.9164,2.5750,0.2750
2025,11,00-0039415,WR,3.5622,2.0500,0.1250
2025,11,00-0039437,WR,2.3850,1.7000,0.0250
2025,11,00-0039491,WR,1.9570,2.0000,0.0000
2025,11,00-0039573,RB,2.7787,3.6750,0.2000
2025,11,00-0039589,WR,0.4545,0.7250,0.0000
2025,11,00-0039703,RB,0.8730,1.0000,0.0250
2025,11,00-0039732,QB,15.4502,5.4500,0.2000
2025,11,00-0039738,RB,3.2783,5.2750,0.0750
2025,11,00-0039739,WR,3.5520,1.6500,0.1500
2025,11,00-0039746,RB,2.0036,1.6000,0.0750
2025,11,00-0039747,WR,1.2329,1.3500,0.0250
2025,11,00-0039751,WR,3.6983,1.9500,0.0500
2025,11,00-0039754,TE,5.3933,2.7500,0.2250
2025,11,00-0039757,RB,0.9147,2.0750,0.0250
2025,11,00-0039793,TE,6.3472,3.3250,0.2500
2025,11,00-0039794,RB,1.8204,3.2750,0.1250
2025,11,00-0039798,RB,2.9726,4.2000,0.1000
2025,11,00-0039811,RB,2.6569,3.8750,0.0250
2025,11,00-0039814,TE,2.9312,1.6250,0.1000
2025,11,00-0039847,TE,4.0290,5.3000,0.0500
2025,11,00-0039851,QB,22.2538,3.5500,0.2000
2025,11,00-0039855,WR,3.9757,2.6250,0.2250
2025,11,00-0039868,WR,9.7398,7.7750,0.2750
2025,11,00-0039874,RB,0.9389,1.5000,0.0250
2025,11,00-0039875,RB,3.1821,3.8000,0.1000
2025,11,00-0039880,WR,5.1611,4.6250,0.0750
2025,11,00-0039890,WR,2.2131,3.1000,0.0750
2025,11,00-0039893,WR,7.8593,6.2500,0.2250
2025,11,00-0039894,WR,8.8507,6.4250,0.2000
2025,11,00-0039901,WR,12.3463,6.2500,0.4250
2025,11,00-0039910,QB,15.2390,4.7250,0.0750
2025,11,00-0039915,WR,17.3445,9.1000,0.5000
2025,11,00-0039916,WR,5.8500,3.0500,0.1250
2025,11,00-0039917,QB,15.8635,3.3750,0.1500
2025,11,00-0039918,QB,10.7334,2.2500,0.1750
2025,11,00-0039919,WR,8.4278,8.0000,0.0750
2025,11,00-0039920,WR,0.4250,0.7250,0.0000
2025,11,00-0039921,RB,3.7700,4.5750,0.1500
2025,11,00-0039923,QB,21.4103,3.3250,0.2250
2025,11,00-0040021,RB,4.1196,4.0500,0.1500
2025,11,00-0040075,WR,3.1000,2.0000,0.1500
2025,11,00-0040078,RB,4.6187,5.9000,0.1250
2025,11,00-0040122,RB,14.2575,20.5000,0.5250
2025,11,00-0040124,WR,9.6077,10.1500,0.1250
2025,11,00-0040126,TE,5.0384,3.2250,0.1250
2025,11,00-0040129,WR,13.8487,8.8000,0.6500
2025,11,00-0040130,WR,4.3143,3.3750,0.1250
2025,11,00-0040131,WR,3.4720,1.6750,0.0500
2025,11,00-0040134,WR,3.1433,2.3000,0.1250
2025,11,00-0040138,WR,3.2369,2.6250,0.0500
2025,11,00-0040142,RB,5.3610,4.6250,0.1250
2025,11,00-0040162,RB,2.7233,5.7250,0.1500
2025,11,00-0040164,WR,5.5525,3.5000,0.1750
2025,11,00-0040170,WR,4.3502,6.4000,0.0500
2025,11,00-0040177,RB,2.9062,2.7250,0.0500
2025,11,00-0040189,TE,8.3493,3.7500,0.2000
2025,11,00-0040194,TE,2.6279,1.4250,0.0500
2025,11,00-0040198,RB,2.4583,3.6250,0.0750
2025,11,00-0040208,RB,2.5155,2.4000,0.1250
2025,11,00-0040218,WR,2.1364,2.0750,0.0750
2025,11,00-0040225,TE,1.7472,1.5500,0.0500
2025,11,00-0040236,RB,7.9729,8.6250,0.3250
2025,11,00-0040237,WR,4.3290,2.9250,0.1000
2025,11,00-0040238,RB,2.3378,2.2500,0.1250
2025,11,00-0040241,WR,1.7771,1.4250,0.0000
2025,11,00-0040242,RB,9.7400,11.9500,0.4500
2025,11,00-0040393,RB,0.9851,0.7750,0.0750
2025,11,00-0040547,RB,0.8538,0.8000,0.0750
2025,11,00-0040581,WR,4.0525,2.4000,0.1750
2025,11,00-0040583,RB,5.8599,7.4500,0.2750
2025,11,00-0040584,TE,3.1147,3.3000,0.0500
2025,11,00-0040586,RB,3.4580,3.3250,0.1750
2025,11,00-0040637,RB,1.1425,0.7750,0.0500
2025,11,00-0040644,RB,2.0288,2.7750,0.0750
2025,11,00-0040649,RB,2.9708,2.9000,0.1000
2025,11,00-0040653,WR,2.2811,1.4250,0.0250
2025,11,00-0040663,TE,5.5817,6.4250,0.0500
2025,11,00-0040666,RB,11.4493,10.6250,0.5750
2025,11,00-0040667,WR,5.5016,3.0750,0.1250
2025,11,00-0040669,WR,1.2980,0.7750,0.0250
2025,11,00-0040676,QB,7.5790,3.3500,0.1250
2025,11,00-0040691,QB,6.2537,2.8500,0.1500
2025,11,00-0040692,RB,9.8058,5.9250,0.3500
2025,11,00-0040704,QB,7.6960,2.9250,0.0250
2025,11,00-0040705,WR,4.4320,5.0500,0.1750
2025,11,00-0040715,RB,6.8227,11.5750,0.4000
2025,11,00-0040719,RB,3.6900,6.3750,0.1000
2025,11,00-0040727,WR,3.5288,2.8000,0.0750
2025,11,00-0040729,WR,2.8225,2.3750,0.0000
2025,11,00-0040730,RB,10.6053,14.9000,0.3750
2025,11,00-0040734,RB,19.4662,18.1250,0.5250
2025,11,00-0040735,WR,3.8072,2.5750,0.1250
2025,11,00-0040736,TE,6.3619,7.4250,0.2000
2025,11,00-0040737,TE,3.1179,1.7000,0.0500
2025,11,00-0040739,TE,5.1124,2.4250,0.3250
2025,11,00-0040782,WR,1.5383,2.4750,0.0750
2025,11,00-0040784,RB,7.1650,15.5000,0.4000
2025,13,00-0026158,QB,16.0898,2.4000,0.2250
2025,13,00-0026498,QB,21.6504,1.4750,0.0000
2025,13,00-0028118,QB,10.7399,1.9000,0.0750
2025,13,00-0029604,QB,12.6612,2.3500,0.0250
2025,13,00-0030035,WR,2.3650,2.6250,0.0500
2025,13,00-0030061,TE,7.4863,6.7750,0.2500
2025,13,00-0030279,WR,11.4439,7.2500,0.2750
2025,13,00-0030506,TE,16.8308,7.4250,0.4000
2025,13,00-0030564,WR,6.8855,2.8750,0.2250
2025,13,00-0030565,QB,8.0107,2.2250,0.1750
2025,13,00-0031236,WR,5.1933,2.7000,0.1500
2025,13,00-0031381,WR,18.2817,9.6500,0.4000
2025,13,00-0031408,WR,7.1676,4.0000,0.1750
2025,13,00-0031503,QB,5.3505,1.7500,0.1000
2025,13,00-0031544,WR,5.0223,5.6000,0.2000
2025,13,00-0031588,WR,14.8195,7.9250,0.2750
2025,13,00-0031687,RB,1.6233,3.5000,0.0750
