season,week,offense,defense,startYard,result,points,plays,firstDowns
2025,12,GB,MIN,65,End of half,0,1,0
2025,12,GB,MIN,72,Punt,0,6,2
2025,12,GB,MIN,5,Touchdown,7,2,1
2025,12,MIN,GB,66,Punt,0,3,0
2025,12,GB,MIN,92,Punt,0,7,2
2025,12,MIN,GB,87,Punt,0,3,0
2025,12,GB,MIN,55,Field goal,3,8,3
2025,12,MIN,GB,81,Punt,0,3,0
2025,12,GB,MIN,40,Field goal,3,5,1
2025,12,MIN,GB,65,Turnover,0,1,0
2025,12,GB,MIN,40,Punt,0,3,0
2025,12,MIN,GB,93,Turnover,0,5,2
2025,12,GB,MIN,63,End of half,0,6,2
2025,12,NE,CIN,76,Punt,0,6,1
2025,12,CIN,NE,81,Field goal,3,11,3
2025,12,NE,CIN,72,Punt,0,3,0
2025,12,CIN,NE,76,Punt,0,10,3
2025,12,NE,CIN,90,Opp touchdown,0,2,0
2025,12,NE,CIN,70,Touchdown,7,9,4
2025,12,CIN,NE,80,Opp touchdown,0,4,1
2025,12,CIN,NE,65,Punt,0,5,1
2025,12,NE,CIN,90,Field goal,3,9,3
2025,12,CIN,NE,82,Field goal,3,3,2
2025,12,CIN,NE,69,Punt,0,3,0
2025,12,NE,CIN,90,Turnover on downs,0,11,4
2025,12,CIN,NE,98,Punt,0,5,2
2025,12,NE,CIN,76,Field goal,3,8,2
2025,12,CIN,NE,76,Punt,0,6,1
2025,12,NE,CIN,80,Field goal,3,13,5
2025,12,CIN,NE,71,Touchdown,7,4,4
2025,12,NE,CIN,60,Field goal,3,9,2
2025,12,CIN,NE,72,Turnover on downs,0,13,3
2025,12,NE,CIN,74,End of half,0,1,0
2025,12,NYG,DET,70,Touchdown,7,4,2
2025,12,DET,NYG,65,Punt,0,8,2
2025,12,NYG,DET,92,Punt,0,3,0
2025,12,DET,NYG,53,Punt,0,3,0
2025,12,NYG,DET,90,Field goal,3,10,4
2025,12,DET,NYG,65,Touchdown,7,7,5
2025,12,NYG,DET,69,Touchdown,7,6,3
2025,12,DET,NYG,72,Punt,0,5,1
2025,12,NYG,DET,88,Punt,0,3,0
2025,12,DET,NYG,61,Touchdown,7,3,2
2025,12,NYG,DET,82,Field goal,3,6,2
2025,12,DET,NYG,57,Field goal,3,5,1
2025,12,DET,NYG,76,Punt,0,6,2
2025,12,NYG,DET,93,Punt,0,9,3
2025,12,DET,NYG,90,Turnover,0,10,3
2025,12,NYG,DET,85,Touchdown,7,9,4
2025,12,DET,NYG,81,Touchdown,7,3,2
2025,12,NYG,DET,65,Turnover,0,1,0
2025,12,DET,NYG,45,Punt,0,3,0
2025,12,NYG,DET,92,Turnover on downs,0,14,4
2025,12,DET,NYG,94,Field goal,3,13,4
2025,12,NYG,DET,68,End of half,0,2,0
2025,12,DET,NYG,69,Touchdown,7,1,1
2025,12,NYG,DET,70,Turnover on downs,0,12,3
2025,12,NYJ,BAL,57,Punt,0,3,0
2025,12,BAL,NYJ,82,Punt,0,7,1
2025,12,NYJ,BAL,79,Punt,0,8,2
2025,12,BAL,NYJ,94,Punt,0,3,0
2025,12,NYJ,BAL,60,Punt,0,6,1
2025,12,BAL,NYJ,85,Punt,0,5,1
2025,12,NYJ,BAL,79,Touchdown,7,12,6
2025,12,BAL,NYJ,58,Field goal,3,8,2
2025,12,NYJ,BAL,61,Punt,0,4,1
2025,12,BAL,NYJ,80,End of half,0,2,0
2025,12,BAL,NYJ,74,Touchdown,7,11,5
2025,12,NYJ,BAL,66,Turnover on downs,0,4,0
2025,12,BAL,NYJ,42,Touchdown,7,7,3
2025,12,NYJ,BAL,60,Field goal,3,9,2
2025,12,BAL,NYJ,75,Field goal,3,9,3
2025,12,NYJ,BAL,67,Turnover,0,4,2
2025,12,BAL,NYJ,97,Punt,0,4,1
2025,12,NYJ,BAL,95,Turnover on downs,0,6,1
2025,12,BAL,NYJ,11,Field goal,3,4,0
2025,12,NYJ,BAL,59,Turnover,0,2,0
2025,12,BAL,NYJ,87,End of half,0,1,0
2025,12,DAL,PHI,72,Turnover on downs,0,6,1
2025,12,DAL,PHI,81,Punt,0,3,1
2025,12,PHI,DAL,76,Touchdown,7,12,5
2025,12,DAL,PHI,65,Turnover,0,5,2
2025,12,PHI,DAL,66,Touchdown,7,6,4
2025,12,DAL,PHI,60,Turnover,0,11,4
2025,12,PHI,DAL,80,Punt,0,3,0
2025,12,DAL,PHI,72,Touchdown,7,6,4
2025,12,PHI,DAL,72,End of half,0,1,0
2025,12,PHI,DAL,68,Punt,0,3,0
2025,12,DAL,PHI,92,Punt,0,3,0
2025,12,PHI,DAL,70,Punt,0,6,1
2025,12,DAL,PHI,96,Missed field goal,0,8,3
2025,12,PHI,DAL,59,Punt,0,3,0
2025,12,DAL,PHI,89,Touchdown,7,7,5
2025,12,PHI,DAL,68,Missed field goal,0,7,2
2025,12,DAL,PHI,54,Touchdown,7,3,2
2025,12,PHI,DAL,69,Turnover,0,6,2
2025,12,DAL,PHI,67,Punt,0,5,1
2025,12,DAL,PHI,8,Turnover on downs,0,4,0
2025,12,PHI,DAL,98,Punt,0,5,2
2025,12,DAL,PHI,73,Field goal,3,9,2
2025,12,CHI,PIT,71,Punt,0,3,0
2025,12,PIT,CHI,79,Turnover,0,2,0
2025,12,CHI,PIT,56,Touchdown,7,8,5
2025,12,PIT,CHI,95,Touchdown,7,13,7
2025,12,CHI,PIT,80,Opp touchdown,0,2,0
2025,12,CHI,PIT,74,Turnover,0,5,1
2025,12,PIT,CHI,52,Turnover on downs,0,5,1
2025,12,CHI,PIT,70,Touchdown,7,11,4
2025,12,PIT,CHI,80,Touchdown,7,7,3
2025,12,CHI,PIT,64,Field goal,3,9,2
2025,12,PIT,CHI,75,Punt,0,6,1
2025,12,CHI,PIT,60,Touchdown,7,5,3
2025,12,PIT,CHI,73,Punt,0,3,0
2025,12,CHI,PIT,73,Punt,0,3,0
2025,12,PIT,CHI,66,Turnover,0,3,1
2025,12,CHI,PIT,54,Touchdown,7,9,4
2025,12,PIT,CHI,73,Touchdown,7,17,6
2025,12,CHI,PIT,68,Punt,0,3,0
2025,12,PIT,CHI,89,Punt,0,6,1
2025,12,CHI,PIT,56,Punt,0,3,0
2025,12,PIT,CHI,80,Turnover on downs,0,7,2
2025,12,CHI,PIT,52,End of half,0,1,0
2025,12,TEN,SEA,67,Field goal,3,15,4
2025,12,SEA,TEN,73,Field goal,3,8,3
2025,12,TEN,SEA,97,Punt,0,6,1
2025,12,SEA,TEN,67,Touchdown,7,3,1
2025,12,TEN,SEA,85,Punt,0,3,0
2025,12,SEA,TEN,26,Field goal,3,8,2
2025,12,TEN,SEA,73,Turnover on downs,0,7,1
2025,12,SEA,TEN,60,Field goal,3,9,4
2025,12,SEA,TEN,76,Touchdown,7,3,2
2025,12,TEN,SEA,73,Punt,0,3,0
2025,12,SEA,TEN,78,Opp touchdown,0,3,0
2025,12,SEA,TEN,74,Touchdown,7,6,5
2025,12,TEN,SEA,73,Touchdown,7,9,5
2025,12,SEA,TEN,75,Turnover on downs,0,6,2
2025,12,TEN,SEA,54,Turnover on downs,0,11,2
2025,12,SEA,TEN,80,Punt,0,3,0
2025,12,TEN,SEA,62,Touchdown,7,15,5
2025,12,SEA,TEN,43,End of half,0,1,0
2025,12,TB,LA,72,Punt,0,9,2
2025,12,LA,TB,80,Touchdown,7,10,5
2025,12,TB,LA,65,Opp touchdown,0,5,1
2025,12,TB,LA,65,Punt,0,3,0
2025,12,LA,TB,72,Touchdown,7,12,6
2025,12,TB,LA,65,Touchdown,7,10,4
2025,12,LA,TB,65,Touchdown,7,4,3
2025,12,TB,LA,80,Turnover on downs,0,4,0
2025,12,LA,TB,28,Field goal,3,4,0
2025,12,TB,LA,65,Turnover,0,7,2
2025,12,LA,TB,60,Turnover on downs,0,6,1
2025,12,TB,LA,48,Turnover on downs,0,11,2
2025,12,LA,TB,73,Punt,0,5,2
2025,12,TB,LA,92,Punt,0,3,0
2025,12,LA,TB,64,Field goal,3,8,2
2025,12,TB,LA,65,Turnover on downs,0,9,3
2025,12,LA,TB,75,Punt,0,3,0
2025,12,TB,LA,48,Punt,0,3,0
2025,12,LA,TB,80,Punt,0,5,1
2025,12,TB,LA,71,End of half,0,3,0
2025,13,TB,ARI,73,Punt,0,6,1
2025,13,ARI,TB,93,Turnover,0,11,4
2025,13,TB,ARI,86,Punt,0,6,1
2025,13,ARI,TB,77,Punt,0,3,0
2025,13,TB,ARI,70,Field goal,3,10,3
2025,13,ARI,TB,69,Punt,0,3,0
2025,13,ARI,TB,77,Field goal,3,8,3
2025,13,ARI,TB,58,Turnover,0,2,1
2025,13,TB,ARI,60,Punt,0,3,0
2025,13,ARI,TB,90,Missed field goal,0,10,4
2025,13,TB,ARI,67,Touchdown,7,7,3
2025,13,ARI,TB,72,Touchdown,7,6,4
2025,13,TB,ARI,80,Punt,0,4,1
2025,13,ARI,TB,88,Turnover on downs,0,7,1
2025,13,TB,ARI,39,Field goal,3,4,0
2025,13,ARI,TB,73,Touchdown,7,9,5
2025,13,TB,ARI,79,Punt,0,6,1
2025,13,ARI,TB,91,Turnover on downs,0,4,0
2025,13,TB,ARI,16,End of half,0,3,0
2025,13,ATL,NYJ,76,Punt,0,5,1
2025,13,NYJ,ATL,85,Punt,0,7,2
2025,13,ATL,NYJ,90,Punt,0,8,3
2025,13,NYJ,ATL,95,Punt,0,8,2
2025,13,NYJ,ATL,2,Touchdown,7,1,1
2025,13,ATL,NYJ,72,Punt,0,4,1
2025,13,NYJ,ATL,82,Punt,0,3,0
2025,13,ATL,NYJ,77,Punt,0,7,2
2025,13,NYJ,ATL,81,Punt,0,3,0
2025,13,ATL,NYJ,62,Touchdown,7,10,6
2025,13,NYJ,ATL,65,End of half,0,1,0
2025,13,NYJ,ATL,65,Punt,0,3,0
2025,13,ATL,NYJ,95,Touchdown,7,8,5
2025,13,NYJ,ATL,65,Touchdown,7,2,2
2025,13,ATL,NYJ,72,Missed field goal,0,8,2
2025,13,NYJ,ATL,60,Missed field goal,0,9,2
2025,13,ATL,NYJ,55,Field goal,3,5,1
2025,13,NYJ,ATL,15,Field goal,3,4,0
2025,13,ATL,NYJ,74,Touchdown,7,8,4
2025,13,NYJ,ATL,65,Touchdown,7,15,5
2025,13,ATL,NYJ,70,Punt,0,3,0
2025,13,NYJ,ATL,86,Punt,0,3,0
2025,13,ATL,NYJ,67,Punt,0,3,0
2025,13,NYJ,ATL,57,Field goal,3,7,2
2025,13,BUF,PIT,77,Turnover,0,7,2
2025,13,PIT,BUF,65,Punt,0,6,1
2025,13,BUF,PIT,82,Punt,0,7,3
2025,13,PIT,BUF,80,Punt,0,3,0
2025,13,BUF,PIT,87,Punt,0,3,0
2025,13,PIT,BUF,59,Punt,0,5,1
2025,13,BUF,PIT,80,Turnover,0,6,2
2025,13,PIT,BUF,39,Touchdown,7,6,3
2025,13,BUF,PIT,69,Field goal,3,16,5
2025,13,PIT,BUF,87,End of half,0,2,1
2025,13,PIT,BUF,74,Opp touchdown,0,1,0
2025,13,PIT,BUF,82,Turnover,0,4,1
2025,13,BUF,PIT,56,Touchdown,7,8,3
2025,13,PIT,BUF,75,Punt,0,3,0
2025,13,BUF,PIT,83,Touchdown,7,15,7
2025,13,PIT,BUF,66,Turnover on downs,0,10,3
2025,13,BUF,PIT,91,Field goal,3,14,4
2025,13,PIT,BUF,72,End of half,0,3,0
2025,13,CHI,PHI,67,Turnover on downs,0,11,3
2025,13,PHI,CHI,75,Punt,0,5,1
2025,13,CHI,PHI,78,Touchdown,7,11,5
2025,13,PHI,CHI,65,Field goal,3,7,1
2025,13,CHI,PHI,80,Field goal,3,15,5
2025,13,PHI,CHI,70,Punt,0,3,0
2025,13,CHI,PHI,80,Punt,0,5,1
2025,13,PHI,CHI,65,Punt,0,3,0
2025,13,CHI,PHI,81,End of half,0,6,2
2025,13,PHI,CHI,73,Punt,0,3,0
2025,13,CHI,PHI,76,Punt,0,4,1
2025,13,PHI,CHI,74,Turnover,0,2,0
2025,13,CHI,PHI,51,Punt,0,3,0
2025,13,PHI,CHI,92,Touchdown,7,5,4
2025,13,CHI,PHI,64,Turnover,0,3,1
2025,13,PHI,CHI,36,Turnover,0,4,1
2025,13,CHI,PHI,87,Touchdown,7,12,6
2025,13,PHI,CHI,79,Punt,0,3,0
2025,13,CHI,PHI,63,Touchdown,7,8,3
2025,13,PHI,CHI,80,Touchdown,7,12,6
2025,13,CHI,PHI,47,Turnover on downs,0,7,1
2025,13,PHI,CHI,70,Missed field goal,0,6,1
2025,13,CHI,PHI,58,End of half,0,1,0
2025,13,CIN,BAL,64,Field goal,3,10,4
2025,13,BAL,CIN,69,Touchdown,7,7,4
2025,13,CIN,BAL,67,Punt,0,3,0
2025,13,BAL,CIN,86,Turnover,0,3,0
2025,13,CIN,BAL,2,Turnover on downs,0,4,0
2025,13,BAL,CIN,98,Punt,0,3,0
2025,13,CIN,BAL,53,Field goal,3,11,2
2025,13,BAL,CIN,69,Turnover,0,7,2
2025,13,CIN,BAL,80,Field goal,3,11,3
2025,13,BAL,CIN,66,Punt,0,5,1
2025,13,CIN,BAL,80,Punt,0,6,2
2025,13,BAL,CIN,80,Turnover,0,1,0
2025,13,CIN,BAL,19,Field goal,3,4,0
2025,13,BAL,CIN,67,End of half,0,1,0
2025,13,BAL,CIN,78,Punt,0,3,0
2025,13,CIN,BAL,61,Touchdown,7,10,4
2025,13,BAL,CIN,68,Touchdown,7,7,4
2025,13,CIN,BAL,68,Touchdown,7,8,3
2025,13,BAL,CIN,65,Turnover,0,6,2
2025,13,CIN,BAL,53,Field goal,3,7,1
2025,13,BAL,CIN,65,Turnover on downs,0,6,1
2025,13,CIN,BAL,48,Turnover,0,6,2
2025,13,BAL,CIN,84,Turnover,0,5,1
2025,13,CIN,BAL,36,Field goal,3,6,1
2025,13,BAL,CIN,65,End of half,0,3,1
2025,13,DEN,WAS,74,Field goal,3,11,4
2025,13,WAS,DEN,79,Punt,0,10,3
2025,13,DEN,WAS,89,Punt,0,3,0
2025,13,WAS,DEN,58,Turnover,0,9,3
2025,13,DEN,WAS,66,Field goal,3,13,3
2025,13,WAS,DEN,71,Touchdown,7,11,6
2025,13,DEN,WAS,64,Touchdown,7,10,5
2025,13,WAS,DEN,65,End of half,0,1,0
2025,13,WAS,DEN,72,Touchdown,7,10,5
2025,13,DEN,WAS,72,Touchdown,7,11,4
2025,13,WAS,DEN,69,Punt,0,5,1
2025,13,DEN,WAS,86,Turnover,0,5,1
2025,13,WAS,DEN,36,Field goal,3,5,1
2025,13,DEN,WAS,71,Punt,0,3,0
2025,13,WAS,DEN,73,Punt,0,3,0
2025,13,DEN,WAS,80,Punt,0,7,2
2025,13,WAS,DEN,80,Punt,0,4,1
2025,13,DEN,WAS,71,Punt,0,3,0
2025,13,WAS,DEN,85,Field goal,3,18,6
2025,13,DEN,WAS,76,Touchdown,7,5,4
2025,13,WAS,DEN,65,Touchdown,7,11,4
2025,13,GB,DET,83,Field goal,3,12,3
2025,13,DET,GB,65,Punt,0,3,0
2025,13,GB,DET,83,Punt,0,3,0
2025,13,DET,GB,63,Punt,0,5,1
2025,13,GB,DET,77,Touchdown,7,9,3
2025,13,DET,GB,65,Touchdown,7,10,4
2025,13,GB,DET,70,Touchdown,7,12,4
2025,13,DET,GB,65,Touchdown,7,7,3
2025,13,GB,DET,74,End of half,0,2,0
2025,13,DET,GB,66,Turnover on downs,0,7,1
2025,13,GB,DET,51,Touchdown,7,2,1
2025,13,DET,GB,71,Touchdown,7,5,4
2025,13,GB,DET,72,Touchdown,7,9,5
2025,13,DET,GB,74,Turnover on downs,0,11,3
2025,13,GB,DET,78,Punt,0,3,0
2025,13,DET,GB,80,Field goal,3,13,4
2025,13,GB,DET,65,End of half,0,9,2
2025,13,IND,HOU,65,Punt,0,3,0
2025,13,HOU,IND,68,Field goal,3,13,4
2025,13,IND,HOU,73,Punt,0,3,0
2025,13,HOU,IND,68,Punt,0,3,0
2025,13,IND,HOU,77,Punt,0,5,1
2025,13,HOU,IND,83,Punt,0,3,0
2025,13,IND,HOU,63,Turnover on downs,0,7,2
2025,13,HOU,IND,89,Turnover,0,1,0
2025,13,IND,HOU,42,Touchdown,7,3,2
2025,13,HOU,IND,67,Touchdown,7,8,5
2025,13,IND,HOU,77,Punt,0,6,2
2025,13,HOU,IND,80,Turnover on downs,0,7,2
2025,13,HOU,IND,73,Field goal,3,14,4
2025,13,IND,HOU,79,Touchdown,7,9,4
2025,13,HOU,IND,65,Touchdown,7,12,6
2025,13,IND,HOU,65,Field goal,3,8,2
2025,13,HOU,IND,70,Turnover on downs,0,7,2
2025,13,IND,HOU,83,Turnover on downs,0,8,4
2025,13,HOU,IND,68,End of half,0,5,1
2025,13,JAX,TEN,66,Punt,0,5,1
2025,13,TEN,JAX,80,Field goal,3,11,4
2025,13,JAX,TEN,84,Touchdown,7,7,3
2025,13,JAX,TEN,35,Touchdown,7,3,2
2025,13,TEN,JAX,75,Punt,0,3,0
2025,13,JAX,TEN,71,Punt,0,3,0
2025,13,TEN,JAX,72,Punt,0,3,0
2025,13,JAX,TEN,80,Punt,0,3,1
2025,13,TEN,JAX,59,Punt,0,3,0
2025,13,JAX,TEN,80,Punt,0,3,0
2025,13,TEN,JAX,42,Turnover on downs,0,7,1
2025,13,JAX,TEN,79,Field goal,3,4,4
2025,13,TEN,JAX,81,Punt,0,3,0
2025,13,JAX,TEN,71,Touchdown,7,15,7
2025,13,TEN,JAX,68,Punt,0,5,1
2025,13,JAX,TEN,77,Punt,0,6,2
2025,13,TEN,JAX,38,Turnover on downs,0,4,0
2025,13,JAX,TEN,66,Punt,0,3,0
2025,13,TEN,JAX,65,Turnover on downs,0,9,2
2025,13,JAX,TEN,52,Punt,0,3,0
2025,13,TEN,JAX,95,Turnover,0,8,3
2025,13,JAX,TEN,46,End of half,0,3,0
2025,13,DAL,KC,73,Turnover,0,3,0
2025,13,KC,DAL,37,Touchdown,7,2,2
2025,13,DAL,KC,75,Touchdown,7,12,5
2025,13,KC,DAL,72,Touchdown,7,12,5
2025,13,DAL,KC,84,Field goal,3,10,3
2025,13,KC,DAL,76,Punt,0,7,2
2025,13,DAL,KC,85,Touchdown,7,8,3
2025,13,KC,DAL,68,Punt,0,8,2
2025,13,DAL,KC,86,End of half,0,1,0
2025,13,KC,DAL,54,Punt,0,3,0
2025,13,DAL,KC,97,Punt,0,3,0
2025,13,KC,DAL,63,Punt,0,7,1
2025,13,DAL,KC,96,Field goal,3,7,3
2025,13,KC,DAL,80,Touchdown,7,11,4
2025,13,DAL,KC,68,Touchdown,7,8,4
2025,13,KC,DAL,61,Punt,0,3,0
2025,13,DAL,KC,90,Field goal,3,8,2
2025,13,KC,DAL,67,Touchdown,7,7,3
2025,13,DAL,KC,68,End of half,0,8,3
2025,13,LA,CAR,35,Touchdown,7,6,3
2025,13,CAR,LA,69,Touchdown,7,9,3
2025,13,LA,CAR,68,Turnover,0,7,3
2025,13,CAR,LA,80,Punt,0,3,0
2025,13,LA,CAR,72,Opp touchdown,0,4,1
2025,13,LA,CAR,64,Touchdown,7,7,4
2025,13,CAR,LA,74,Field goal,3,12,3
2025,13,LA,CAR,80,Touchdown,7,7,4
2025,13,CAR,LA,66,Punt,0,5,1
2025,13,LA,CAR,91,End of half,0,1,0
2025,13,CAR,LA,71,Touchdown,7,10,3
2025,13,LA,CAR,72,Punt,0,3,0
2025,13,CAR,LA,76,Punt,0,12,4
2025,13,LA,CAR,89,Touchdown,7,6,4
2025,13,CAR,LA,65,Touchdown,7,6,2
2025,13,LA,CAR,72,Turnover,0,10,3
2025,13,CAR,LA,66,End of half,0,6,1
2025,13,LV,LAC,63,Punt,0,3,0
2025,13,LAC,LV,74,Touchdown,7,14,6
2025,13,LV,LAC,72,Punt,0,4,1
2025,13,LAC,LV,93,Turnover,0,14,6
2025,13,LV,LAC,98,Turnover,0,2,0
2025,13,LAC,LV,27,Turnover on downs,0,4,0
2025,13,LV,LAC,82,Touchdown,7,9,5
2025,13,LAC,LV,66,Punt,0,3,0
2025,13,LV,LAC,80,End of half,0,1,0
2025,13,LAC,LV,67,Touchdown,7,3,1
2025,13,LV,LAC,65,Punt,0,3,0
2025,13,LAC,LV,86,Punt,0,3,0
2025,13,LV,LAC,70,Punt,0,3,0
2025,13,LAC,LV,60,Touchdown,7,8,3
2025,13,LV,LAC,66,Turnover on downs,0,4,0
2025,13,LAC,LV,42,Field goal,3,4,0
2025,13,LV,LAC,65,Touchdown,7,13,6
2025,13,LAC,LV,68,Touchdown,7,13,6
2025,13,LV,LAC,66,Turnover on downs,0,4,0
2025,13,LAC,LV,37,End of half,0,2,0
2025,13,MIN,SEA,67,Punt,0,5,1
2025,13,SEA,MIN,96,Punt,0,9,3
2025,13,MIN,SEA,87,Punt,0,4,1
2025,13,SEA,MIN,86,Punt,0,3,0
2025,13,MIN,SEA,73,Punt,0,3,0
2025,13,SEA,MIN,68,Field goal,3,15,4
2025,13,MIN,SEA,71,Punt,0,4,1
2025,13,SEA,MIN,78,Turnover,0,1,0
2025,13,MIN,SEA,13,Opp touchdown,0,4,0
2025,13,MIN,SEA,68,Punt,0,3,0
2025,13,SEA,MIN,55,Field goal,3,7,1
2025,13,MIN,SEA,69,End of half,0,1,0
2025,13,SEA,MIN,80,Field goal,3,8,2
2025,13,MIN,SEA,68,Turnover,0,5,1
2025,13,SEA,MIN,63,Field goal,3,9,4
2025,13,MIN,SEA,67,Turnover,0,5,2
2025,13,SEA,MIN,79,Punt,0,5,1
2025,13,MIN,SEA,80,Turnover,0,2,0
2025,13,SEA,MIN,32,Touchdown,7,6,2
2025,13,MIN,SEA,75,Turnover,0,8,4
2025,13,MIN,SEA,37,Turnover on downs,0,4,0
2025,13,SEA,MIN,53,Punt,0,3,0
2025,13,MIN,SEA,98,End of half,0,2,1
2025,13,MIA,NO,69,Touchdown,7,6,3
2025,13,NO,MIA,73,Punt,0,3,0
2025,13,MIA,NO,82,Punt,0,3,0
2025,13,NO,MIA,66,Punt,0,3,0
2025,13,MIA,NO,80,Punt,0,3,0
2025,13,NO,MIA,56,Punt,0,3,0
2025,13,MIA,NO,89,Field goal,3,8,3
2025,13,NO,MIA,62,Turnover,0,4,1
2025,13,MIA,NO,37,Turnover,0,1,0
2025,13,NO,MIA,80,Punt,0,3,0
2025,13,MIA,NO,51,Field goal,3,10,3
2025,13,NO,MIA,72,Turnover,0,11,4
2025,13,MIA,NO,42,Field goal,3,5,1
2025,13,NO,MIA,65,Touchdown,7,10,5
2025,13,MIA,NO,73,Punt,0,3,0
2025,13,NO,MIA,90,Punt,0,8,3
2025,13,MIA,NO,96,Punt,0,7,2
2025,13,NO,MIA,88,Punt,0,3,0
2025,13,MIA,NO,53,Field goal,3,9,3
2025,13,NO,MIA,74,Field goal,3,10,3
2025,13,MIA,NO,65,Turnover on downs,0,6,1
2025,13,NO,MIA,55,Touchdown,7,7,3
2025,13,MIA,NO,45,Turnover on downs,0,5,1
2025,13,NO,MIA,55,Turnover on downs,0,5,1
2025,13,MIA,NO,65,End of half,0,2,0
2025,13,NE,NYG,53,Field goal,3,12,3
2025,13,NYG,NE,75,Opp touchdown,0,5,1
2025,13,NYG,NE,70,Punt,0,3,0
2025,13,NE,NYG,61,Touchdown,7,5,4
2025,13,NYG,NE,62,Touchdown,7,6,3
2025,13,NE,NYG,75,Punt,0,3,0
2025,13,NYG,NE,56,Turnover on downs,0,8,2
2025,13,NE,NYG,58,Touchdown,7,5,3
2025,13,NE,NYG,27,Field goal,3,5,1
2025,13,NYG,NE,69,Punt,0,3,0
2025,13,NE,NYG,77,Field goal,3,5,2
2025,13,NYG,NE,71,Turnover on downs,0,7,2
2025,13,NE,NYG,62,Missed field goal,0,13,3
2025,13,NYG,NE,65,Touchdown,7,9,4
2025,13,NE,NYG,77,Punt,0,6,2
2025,13,NYG,NE,86,Punt,0,6,1
2025,13,NE,NYG,63,Field goal,3,12,3
2025,13,NYG,NE,65,Turnover on downs,0,6,1
2025,13,NE,NYG,58,End of half,0,2,0
2025,13,SF,CLE,75,Punt,0,4,1
2025,13,CLE,SF,87,Punt,0,5,1
2025,13,SF,CLE,16,Touchdown,7,6,2
2025,13,CLE,SF,70,Turnover on downs,0,10,3
2025,13,SF,CLE,79,Punt,0,3,0
2025,13,CLE,SF,61,Punt,0,7,2
2025,13,SF,CLE,80,Punt,0,8,3
2025,13,CLE,SF,90,Touchdown,7,10,5
2025,13,SF,CLE,65,Field goal,3,6,3
2025,13,CLE,SF,73,Punt,0,5,1
2025,13,SF,CLE,78,Punt,0,8,2
2025,13,CLE,SF,76,Turnover,0,4,0
2025,13,SF,CLE,32,Touchdown,7,9,3
2025,13,CLE,SF,95,Punt,0,3,0
2025,13,SF,CLE,47,Punt,0,3,0
2025,13,SF,CLE,18,Touchdown,7,6,2
2025,13,CLE,SF,68,Turnover on downs,0,7,1
2025,13,SF,CLE,42,Field goal,3,9,2
2025,13,CLE,SF,65,Turnover on downs,0,9,2
2025,13,SF,CLE,62,End of half,0,4,1
2025,14,CHI,GB,72,Punt,0,3,0
2025,14,GB,CHI,89,Turnover,0,13,4
2025,14,CHI,GB,36,Punt,0,3,0
2025,14,GB,CHI,89,Punt,0,5,1
2025,14,CHI,GB,75,Punt,0,5,1
2025,14,GB,CHI,80,Touchdown,7,11,4
2025,14,CHI,GB,74,Field goal,3,14,4
2025,14,GB,CHI,60,Touchdown,7,4,2
2025,14,CHI,GB,74,Punt,0,4,1
2025,14,GB,CHI,65,Punt,0,3,0
2025,14,CHI,GB,64,Touchdown,7,10,5
2025,14,GB,CHI,63,Touchdown,7,4,2
2025,14,CHI,GB,60,Field goal,3,7,2
2025,14,GB,CHI,73,Punt,0,3,0
2025,14,CHI,GB,83,Touchdown,7,17,6
2025,14,GB,CHI,65,Touchdown,7,8,4
2025,14,CHI,GB,74,Turnover,0,7,2
2025,14,GB,CHI,80,End of half,0,1,0
2025,14,CIN,BUF,67,Touchdown,7,14,6
2025,14,BUF,CIN,77,Field goal,3,8,2
2025,14,CIN,BUF,55,Touchdown,7,6,3
2025,14,BUF,CIN,70,Touchdown,7,12,4
2025,14,CIN,BUF,69,Touchdown,7,8,4
2025,14,BUF,CIN,68,Turnover on downs,0,5,1
2025,14,CIN,BUF,56,Punt,0,4,2
2025,14,BUF,CIN,74,End of half,0,1,0
2025,14,BUF,CIN,75,Touchdown,7,9,4
2025,14,CIN,BUF,73,Punt,0,3,0
2025,14,BUF,CIN,72,Turnover,0,12,5
2025,14,CIN,BUF,80,Touchdown,7,12,6
2025,14,BUF,CIN,68,Touchdown,7,4,3
2025,14,CIN,BUF,67,Opp touchdown,0,4,2
2025,14,CIN,BUF,66,Turnover,0,1,0
2025,14,BUF,CIN,29,Touchdown,7,5,2
2025,14,CIN,BUF,66,Touchdown,7,4,2
2025,14,BUF,CIN,70,End of half,0,5,1
2025,14,DET,DAL,64,Field goal,3,8,2
2025,14,DAL,DET,68,Field goal,3,8,2
2025,14,DET,DAL,53,Punt,0,3,0
2025,14,DAL,DET,95,Punt,0,3,0
2025,14,DET,DAL,42,Touchdown,7,6,3
2025,14,DAL,DET,70,Field goal,3,16,4
2025,14,DET,DAL,71,Punt,0,3,0
2025,14,DAL,DET,79,Turnover,0,4,1
2025,14,DET,DAL,53,Touchdown,7,4,2
2025,14,DAL,DET,80,Field goal,3,9,2
2025,14,DET,DAL,74,Field goal,3,6,2
2025,14,DAL,DET,70,Turnover,0,1,0
2025,14,DET,DAL,14,Touchdown,7,2,1
2025,14,DAL,DET,65,Touchdown,7,9,5
2025,14,DET,DAL,68,Missed field goal,0,9,2
2025,14,DAL,DET,58,Field goal,3,6,1
2025,14,DET,DAL,68,Field goal,3,10,3
