season,week,offense,defense,down,togo,yardline,margin,seconds,playType,player,passer,airYards,caught,yards,touchdown,shotgun,manZone,coverage,rushers,shell,box,afterCatch
2023,18,MIN,DET,1,10,54,-13,2730,pass,00-0037276,00-0033319,-6,0,0,0,1,zone,cover_6,4,nickel,6,0
2023,18,MIN,DET,2,10,54,-13,2726,run,00-0037276,,,,2,0,1,,,,base,9,
2023,18,MIN,DET,3,13,57,-13,2700,pass,00-0036322,00-0033319,2,1,7,0,1,zone,cover_3,5,nickel,6,5
2023,18,MIN,DET,4,6,50,-13,2653,run,00-0033319,,,,6,0,1,man,cover_1,4,nickel,5,
2023,18,MIN,DET,1,10,39,-13,2623,pass,00-0038994,00-0033319,39,0,0,0,1,zone,cover_2,4,base,6,0
2023,18,MIN,DET,2,10,39,-13,2617,run,00-0034972,,,,4,0,0,,,,base,10,
2023,18,MIN,DET,1,10,30,-13,2549,pass,00-0036322,00-0033319,17,1,22,0,0,zone,cover_2,4,base,7,5
2023,18,MIN,DET,1,8,8,-13,2508,run,00-0034972,,,,0,0,1,,,,base,11,
2023,18,MIN,DET,2,8,8,-13,2466,run,00-0036322,,,,-12,0,0,,,,nickel,10,
2023,18,MIN,DET,3,25,25,-13,2400,pass,00-0036322,00-0033319,-2,1,4,0,1,zone,cover_3,5,nickel,6,6
2023,18,DET,MIN,1,10,74,10,2354,run,00-0035685,,,,1,0,0,,,,nickel,9,
2023,18,DET,MIN,2,9,73,10,2320,pass,00-0039065,00-0033106,3,1,9,0,1,zone,cover_3,5,nickel,7,6
2023,18,DET,MIN,1,10,64,10,2283,run,00-0035685,,,,2,0,1,,,,nickel,8,
2023,18,DET,MIN,2,8,62,10,2249,pass,00-0036963,00-0033106,22,0,0,0,1,zone,cover_2,5,nickel,6,0
2023,18,DET,MIN,3,8,62,10,2244,pass,00-0039065,00-0033106,2,1,5,0,1,man,2_man,4,dime,5,3
2023,18,MIN,DET,1,10,98,-10,2191,run,00-0034972,,,,3,0,0,,,,base,9,
2023,18,MIN,DET,2,7,95,-10,2153,pass,00-0035249,00-0033319,2,1,20,0,1,zone,combo,4,nickel,7,18
2023,18,MIN,DET,1,10,75,-10,2118,run,00-0034972,,,,6,0,0,,,,base,9,
2023,18,MIN,DET,2,4,69,-10,2102,pass,00-0038994,00-0033319,5,1,5,0,0,zone,cover_3,5,base,7,0
2023,18,MIN,DET,1,10,64,-10,2061,pass,,00-0033319,0,0,-8,0,0,zone,cover_2,6,base,7,0
2023,18,MIN,DET,2,18,72,-10,2020,pass,00-0036322,00-0033319,24,0,0,0,1,man,cover_1,6,nickel,6,0
2023,18,MIN,DET,3,18,72,-10,2014,pass,00-0036322,00-0033319,7,1,9,0,1,zone,cover_4,4,nickel,6,2
2023,18,DET,MIN,1,10,82,10,1955,pass,00-0039139,00-0033106,4,0,0,0,0,zone,cover_2,4,nickel,7,0
2023,18,DET,MIN,2,10,82,10,1951,run,00-0039139,,,,6,0,0,,,,nickel,6,
2023,18,DET,MIN,3,4,76,10,1920,pass,00-0039065,00-0033106,3,1,5,0,1,man,cover_1,5,dime,5,2
2023,18,DET,MIN,1,10,71,10,1915,run,00-0039139,,,,8,0,1,,,,nickel,8,
2023,18,DET,MIN,2,2,63,10,1896,pass,00-0036963,00-0033106,1,1,1,0,1,zone,cover_2,4,nickel,5,0
2023,18,DET,MIN,3,1,62,10,1890,run,00-0039139,,,,-3,0,1,,,,nickel,8,
2023,18,MIN,DET,1,10,82,-10,1872,pass,00-0036322,00-0033319,23,1,26,0,1,zone,cover_6,4,nickel,5,3
2023,18,MIN,DET,1,10,56,-10,1866,pass,00-0036322,00-0033319,14,1,20,0,1,zone,cover_3,5,nickel,7,6
2023,18,MIN,DET,1,10,36,-10,1844,pass,00-0037276,00-0033319,0,1,14,0,1,zone,cover_2,4,nickel,5,14
2023,18,MIN,DET,1,10,22,-10,1837,pass,,00-0033319,0,0,-9,0,1,zone,cover_9,4,nickel,6,0
2023,18,MIN,DET,2,19,31,-10,1832,pass,00-0036322,00-0033319,17,0,0,0,1,zone,cover_9,4,nickel,6,0
2023,18,MIN,DET,3,19,31,-10,1827,pass,00-0033246,00-0033319,6,1,6,0,1,zone,cover_3,5,nickel,6,0
2023,18,MIN,DET,1,10,75,-7,1800,run,00-0037276,,,,1,0,0,,,,base,9,
2023,18,MIN,DET,2,9,74,-7,1763,pass,00-0036322,00-0033319,5,1,12,0,1,man,cover_1,4,nickel,5,7
2023,18,MIN,DET,1,10,62,-7,1727,pass,00-0038994,00-0033319,0,1,5,0,0,zone,cover_2,4,base,7,5
2023,18,MIN,DET,2,5,57,-7,1690,run,00-0037276,,,,19,0,0,,,,base,7,
2023,18,MIN,DET,1,10,38,-7,1644,pass,00-0035249,00-0033319,-6,0,0,0,0,zone,cover_3,4,nickel,6,0
2023,18,MIN,DET,2,10,38,-7,1637,run,00-0037276,,,,7,0,1,,,,nickel,8,
2023,18,MIN,DET,3,3,31,-7,1599,pass,00-0034646,00-0033319,7,0,0,0,1,zone,cover_3,4,nickel,6,0
2023,18,MIN,DET,4,3,31,-7,1594,pass,00-0034646,00-0033319,1,1,2,0,1,zone,cover_2,4,nickel,6,1
2023,18,DET,MIN,1,10,71,7,1589,pass,00-0036963,00-0033106,11,1,14,0,1,zone,cover_3,6,nickel,7,3
2023,18,DET,MIN,1,10,57,7,1552,pass,00-0036963,00-0033106,50,0,0,0,0,zone,cover_3,5,nickel,6,0
2023,18,DET,MIN,2,10,57,7,1546,run,00-0035685,,,,4,0,1,,,,nickel,8,
2023,18,DET,MIN,3,6,53,7,1509,pass,00-0036233,00-0033106,4,1,5,0,1,zone,cover_2,4,dime,6,1
2023,18,DET,MIN,4,1,48,7,1471,pass,00-0036233,00-0033106,18,1,20,0,0,zone,combo,5,nickel,8,2
2023,18,DET,MIN,1,10,28,7,1428,pass,00-0033863,00-0033106,-1,1,4,0,0,zone,cover_3,5,nickel,6,5
2023,18,DET,MIN,2,6,24,7,1389,run,00-0035685,,,,6,0,0,,,,nickel,8,
2023,18,DET,MIN,1,1,1,7,1343,pass,00-0033943,00-0033106,1,0,0,0,0,man,cover_0,5,base,8,0
2023,18,DET,MIN,2,1,1,7,1339,run,00-0035685,,,,1,1,0,,,,base,11,
2023,18,MIN,DET,1,10,74,-14,1329,pass,00-0036345,00-0033319,-2,1,3,0,1,zone,cover_2,4,nickel,6,5
2023,18,MIN,DET,2,7,71,-14,1302,run,00-0037276,,,,4,0,1,,,,nickel,7,
2023,18,MIN,DET,3,3,67,-14,1261,pass,,00-0033319,0,0,-11,0,1,man,cover_1,4,nickel,6,0
2023,18,DET,MIN,1,10,57,14,1207,pass,00-0036963,00-0033106,-4,1,4,0,1,man,cover_0,7,nickel,6,8
2023,18,DET,MIN,2,6,53,14,1174,run,00-0039139,,,,4,0,0,,,,nickel,9,
2023,18,DET,MIN,3,2,49,14,1133,pass,00-0036963,00-0033106,4,0,0,0,1,zone,cover_4,5,nickel,6,0
2023,18,MIN,DET,1,10,80,-14,1117,pass,00-0037317,00-0033319,12,1,22,0,0,zone,cover_3,4,base,8,10
2023,18,MIN,DET,1,10,58,-14,1080,run,00-0034972,,,,11,0,0,,,,base,8,
2023,18,MIN,DET,1,10,47,-14,1043,run,00-0034972,,,,-2,0,0,,,,base,9,
2023,18,MIN,DET,2,12,49,-14,1007,pass,00-0033246,00-0033319,2,1,2,0,1,man,2_man,4,nickel,6,0
2023,18,MIN,DET,3,10,47,-14,965,pass,00-0036322,00-0033319,9,1,9,0,1,man,2_man,5,nickel,5,0
2023,18,MIN,DET,4,1,38,-14,926,pass,00-0036322,00-0033319,38,1,38,1,0,man,cover_0,7,base,9,0
2023,18,DET,MIN,1,10,75,7,920,run,00-0039139,,,,5,0,0,,,,nickel,8,
2023,18,DET,MIN,2,5,70,7,900,pass,00-0036963,00-0033106,31,1,70,1,0,zone,cover_2,5,nickel,7,39
2023,18,MIN,DET,1,10,75,-14,885,run,00-0037276,,,,4,0,1,,,,nickel,8,
2023,18,MIN,DET,2,6,71,-14,852,pass,00-0036322,00-0033319,25,1,29,0,1,zone,cover_3,4,nickel,6,4
2023,18,MIN,DET,1,10,42,-14,808,pass,00-0038994,00-0033319,41,1,42,1,1,zone,cover_2,4,nickel,6,1
2023,18,DET,MIN,1,10,75,7,802,pass,00-0032464,00-0033106,-1,1,9,0,0,zone,cover_3,5,nickel,7,10
2023,18,DET,MIN,2,1,66,7,788,run,00-0035685,,,,5,0,0,,,,nickel,9,
2023,18,DET,MIN,1,10,61,7,750,run,00-0035685,,,,6,0,0,,,,nickel,10,
2023,18,DET,MIN,2,4,55,7,710,pass,00-0033943,00-0033106,14,1,18,0,0,man,cover_1,6,nickel,7,4
2023,18,DET,MIN,1,10,37,7,667,run,00-0039139,,,,2,0,0,,,,nickel,8,
2023,18,DET,MIN,2,13,40,7,631,pass,00-0037282,00-0033106,15,1,24,0,1,zone,cover_3,5,nickel,6,9
2023,18,DET,MIN,1,10,16,7,584,pass,00-0033943,00-0033106,16,0,0,0,1,zone,combo,5,base,7,0
2023,18,DET,MIN,2,10,16,7,580,run,00-0039139,,,,4,0,0,,,,base,10,
2023,18,DET,MIN,3,6,12,7,539,pass,,00-0033106,0,0,-9,0,1,man,2_man,4,dime,5,0
2023,18,MIN,DET,1,10,75,-10,494,pass,00-0036322,00-0033319,-4,1,2,0,1,zone,cover_2,5,nickel,6,6
2023,18,MIN,DET,1,10,68,-10,457,pass,00-0033246,00-0033319,3,1,8,0,0,zone,cover_2,4,base,7,5
2023,18,MIN,DET,2,2,60,-10,425,run,00-0037276,,,,1,0,0,,,,base,9,
2023,18,MIN,DET,3,1,59,-10,401,run,00-0033319,,,,2,0,0,,,,base,10,
2023,18,MIN,DET,1,10,57,-10,358,pass,00-0033246,00-0033319,-1,0,0,0,0,zone,cover_2,4,nickel,7,0
2023,18,MIN,DET,2,10,57,-10,351,run,00-0037276,,,,1,0,1,,,,nickel,7,
2023,18,MIN,DET,3,9,56,-10,307,pass,00-0033246,00-0033319,7,1,10,0,1,zone,cover_2,5,nickel,6,3
2023,18,MIN,DET,1,10,46,-10,280,pass,00-0037276,00-0033319,-2,1,6,0,0,zone,cover_2,4,base,7,8
2023,18,MIN,DET,2,4,40,-10,255,pass,00-0036322,00-0033319,14,1,14,0,0,zone,cover_2,4,base,7,0
2023,18,MIN,DET,1,10,26,-10,212,pass,00-0036345,00-0033319,3,0,0,0,0,zone,cover_3,4,nickel,6,0
2023,18,MIN,DET,2,10,26,-10,208,pass,00-0034646,00-0033319,4,0,0,0,1,zone,cover_6,4,nickel,6,0
2023,18,MIN,DET,3,10,26,-10,203,pass,00-0038994,00-0033319,12,0,0,0,1,zone,cover_9,5,nickel,6,0
2023,18,DET,MIN,1,10,63,10,191,run,00-0039139,,,,-4,0,0,,,,base,9,
2023,18,DET,MIN,2,14,67,10,187,run,00-0039139,,,,1,0,0,,,,base,11,
2023,18,DET,MIN,3,13,66,10,181,run,00-0035685,,,,8,0,1,,,,dime,7,
2023,18,MIN,DET,1,10,90,-10,167,pass,00-0038994,00-0033319,5,1,5,0,1,zone,cover_3,4,nickel,6,0
2023,18,MIN,DET,2,5,85,-10,141,pass,00-0038994,00-0033319,22,0,0,0,1,zone,cover_2,4,nickel,6,0
2023,18,MIN,DET,3,5,85,-10,136,pass,00-0038994,00-0033319,24,0,0,0,1,man,cover_1,4,nickel,5,0
2023,18,DET,MIN,1,10,39,10,128,pass,00-0033943,00-0033106,-2,1,9,0,0,zone,cover_4,6,base,7,11
2023,18,DET,MIN,2,1,30,10,120,pass,00-0033943,00-0033106,-2,1,8,0,1,zone,cover_3,5,nickel,7,10
2023,18,DET,MIN,1,10,22,10,83,pass,00-0033943,00-0033106,-3,1,2,0,1,zone,cover_3,5,nickel,7,5
2023,18,DET,MIN,2,8,20,10,34,pass,00-0033943,00-0033106,-3,1,7,0,1,man,cover_0,6,nickel,7,10
2023,18,NE,NYJ,1,10,75,0,3600,run,00-0033045,,,,2,0,0,,,,base,7,
2023,18,NE,NYJ,2,8,73,0,3567,pass,00-0033045,00-0038108,-6,0,0,0,0,zone,cover_4,4,base,6,0
2023,18,NE,NYJ,3,8,73,0,3562,pass,00-0033045,00-0038108,15,0,0,0,1,man,cover_1,4,nickel,6,0
2023,18,NYJ,NE,1,10,77,0,3544,pass,00-0037740,00-0032156,24,0,0,0,1,man,cover_1,4,nickel,6,0
2023,18,NYJ,NE,2,10,77,0,3539,run,00-0038120,,,,5,0,0,,,,nickel,5,
2023,18,NYJ,NE,3,5,72,0,3503,pass,,00-0032156,0,0,-1,0,1,man,cover_1,5,dime,6,0
2023,18,NE,NYJ,1,10,61,0,3447,pass,00-0033045,00-0038108,-5,1,2,0,1,man,cover_1,4,base,5,7
2023,18,NE,NYJ,2,8,59,0,3412,pass,00-0038621,00-0038108,-4,1,-2,0,1,zone,cover_4,4,base,6,2
2023,18,NE,NYJ,3,10,61,0,3371,pass,,00-0038108,0,0,-12,0,1,zone,cover_4,4,nickel,7,0
2023,18,NYJ,NE,1,10,64,0,3330,run,00-0038120,,,,1,0,0,,,,base,6,
2023,18,NYJ,NE,2,9,63,0,3285,run,00-0038120,,,,1,0,0,,,,nickel,6,
2023,18,NYJ,NE,3,8,62,0,3244,pass,00-0038496,00-0032156,25,0,0,0,1,man,cover_1,4,dime,5,0
2023,18,NE,NYJ,1,10,97,0,3225,run,00-0037286,,,,0,0,0,,,,base,6,
2023,18,NE,NYJ,2,10,97,0,3192,run,00-0037286,,,,2,0,0,,,,nickel,6,
2023,18,NE,NYJ,3,8,95,0,3154,pass,00-0038621,00-0038108,7,0,0,0,1,man,cover_1,5,nickel,6,0
2023,18,NYJ,NE,1,10,38,0,3140,pass,00-0038120,00-0032156,-4,1,1,0,0,zone,cover_2,4,nickel,6,5
2023,18,NYJ,NE,2,9,37,0,3101,run,00-0038120,,,,8,0,0,,,,nickel,5,
2023,18,NYJ,NE,3,1,29,0,3061,run,00-0038120,,,,3,0,1,,,,nickel,6,
2023,18,NYJ,NE,1,10,26,0,3028,run,00-0038120,,,,1,0,0,,,,nickel,5,
2023,18,NYJ,NE,2,9,25,0,2993,run,00-0038389,,,,4,0,0,,,,base,6,
2023,18,NYJ,NE,3,5,21,0,2947,run,00-0038120,,,,11,0,1,,,,nickel,5,
2023,18,NYJ,NE,1,10,10,0,2917,run,00-0038120,,,,0,0,0,,,,nickel,6,
2023,18,NYJ,NE,2,10,10,0,2872,pass,00-0034270,00-0032156,6,1,7,0,1,zone,cover_4,4,nickel,6,1
2023,18,NYJ,NE,3,3,3,0,2831,pass,00-0034270,00-0032156,3,0,0,0,1,man,cover_0,6,nickel,7,0
2023,18,NE,NYJ,1,10,75,-3,2824,pass,00-0031547,00-0038108,4,1,6,0,1,zone,cover_4,4,nickel,6,2
2023,18,NE,NYJ,2,4,69,-3,2791,pass,00-0031547,00-0038108,30,0,0,0,1,man,cover_0,4,nickel,4,0
2023,18,NE,NYJ,3,4,69,-3,2786,pass,,00-0038108,0,0,-5,0,1,zone,cover_4,4,nickel,5,0
2023,18,NYJ,NE,1,10,86,3,2747,run,00-0038120,,,,2,0,1,,,,nickel,5,
2023,18,NYJ,NE,2,8,84,3,2700,pass,,00-0032156,4,0,0,0,0,zone,cover_3,5,nickel,7,0
2023,18,NYJ,NE,3,8,84,3,2693,pass,00-0038496,00-0032156,19,0,0,0,1,man,cover_1,5,dime,5,0
2023,18,NE,NYJ,1,10,62,-3,2681,run,00-0033045,,,,9,0,0,,,,base,7,
2023,18,NE,NYJ,1,11,63,-3,2659,run,00-0033045,,,,2,0,1,,,,nickel,6,
2023,18,NE,NYJ,2,9,61,-3,2627,pass,00-0034829,00-0038108,2,1,5,0,0,zone,cover_4,4,nickel,6,3
2023,18,NE,NYJ,3,4,56,-3,2578,pass,00-0036387,00-0038108,31,1,33,0,1,man,cover_1,4,nickel,5,2
2023,18,NE,NYJ,1,10,28,-3,2543,run,00-0033045,,,,6,0,1,,,,nickel,6,
2023,18,NE,NYJ,2,4,22,-3,2503,run,00-0033045,,,,4,0,1,,,,nickel,7,
2023,18,NE,NYJ,1,10,18,-3,2453,run,00-0037286,,,,2,0,0,,,,nickel,6,
2023,18,NE,NYJ,2,8,16,-3,2416,pass,00-0037286,00-0038108,0,1,4,0,1,man,cover_1,4,nickel,7,4
2023,18,NE,NYJ,3,4,12,-3,2380,pass,00-0034829,00-0038108,12,0,0,0,1,man,cover_1,4,nickel,6,0
2023,18,NYJ,NE,1,10,78,0,2362,run,00-0038120,,,,-1,0,0,,,,nickel,6,
2023,18,NYJ,NE,2,11,79,0,2328,pass,00-0037740,00-0032156,19,1,30,0,1,man,cover_1,4,nickel,6,11
2023,18,NYJ,NE,1,10,49,0,2298,run,00-0038120,,,,12,0,0,,,,nickel,6,
2023,18,NYJ,NE,1,10,37,0,2265,run,00-0038120,,,,12,0,1,,,,nickel,5,
2023,18,NYJ,NE,1,10,25,0,2228,run,00-0038389,,,,3,0,0,,,,base,6,
2023,18,NYJ,NE,2,7,22,0,2185,pass,00-0038492,00-0032156,19,0,0,0,1,man,cover_1,4,base,7,0
2023,18,NYJ,NE,3,7,22,0,2179,pass,00-0037740,00-0032156,9,0,0,0,1,man,cover_1,4,dime,6,0
2023,18,NE,NYJ,1,10,75,-3,2167,run,00-0033045,,,,4,0,1,,,,nickel,6,
2023,18,NE,NYJ,2,6,71,-3,2135,run,00-0033045,,,,0,0,0,,,,nickel,6,
2023,18,NE,NYJ,3,6,71,-3,2097,pass,00-0033439,00-0038108,2,0,0,0,1,man,cover_1,4,nickel,6,0
2023,18,NYJ,NE,1,10,64,3,2080,run,00-0038120,,,,6,0,0,,,,base,6,
2023,18,NYJ,NE,2,4,58,3,2036,pass,00-0037740,00-0032156,-1,1,4,0,0,man,cover_1,6,nickel,6,5
2023,18,NYJ,NE,1,10,54,3,2022,pass,00-0034270,00-0032156,0,1,9,0,0,man,cover_1,6,base,7,9
2023,18,NYJ,NE,2,1,45,3,1980,run,00-0038120,,,,2,0,0,,,,base,6,
2023,18,NYJ,NE,1,10,43,3,1934,run,00-0038120,,,,8,0,0,,,,base,6,
2023,18,NYJ,NE,2,2,35,3,1920,run,00-0038120,,,,4,0,1,,,,nickel,6,
2023,18,NYJ,NE,1,10,31,3,1879,run,00-0038120,,,,1,0,0,,,,nickel,6,
2023,18,NYJ,NE,2,9,30,3,1873,run,00-0038389,,,,-1,0,1,,,,nickel,5,
2023,18,NYJ,NE,3,10,31,3,1831,pass,00-0038496,00-0032156,25,0,0,0,1,man,cover_1,4,nickel,6,0
2023,18,NE,NYJ,1,10,61,-3,1821,pass,00-0036387,00-0038108,30,0,0,0,1,man,cover_1,4,nickel,6,0
2023,18,NE,NYJ,2,10,61,-3,1815,pass,00-0031547,00-0038108,26,0,0,0,1,man,cover_1,4,nickel,6,0
2023,18,NE,NYJ,3,10,61,-3,1810,run,00-0033045,,,,7,0,1,,,,nickel,6,
2023,18,NE,NYJ,4,3,54,-3,1804,pass,,00-0038108,24,0,0,0,1,zone,cover_4,4,nickel,6,0
2023,18,NYJ,NE,1,10,70,3,1794,run,00-0038120,,,,3,0,0,,,,base,6,
2023,18,NYJ,NE,2,7,67,3,1755,run,00-0038120,,,,4,0,0,,,,base,5,
2023,18,NYJ,NE,3,3,63,3,1710,pass,,00-0032156,6,0,0,0,1,man,cover_1,4,nickel,6,0
2023,18,NE,NYJ,1,10,67,-3,1691,run,00-0033045,,,,9,0,1,,,,nickel,6,
2023,18,NE,NYJ,2,1,58,-3,1655,run,00-0033045,,,,6,0,1,,,,nickel,6,
2023,18,NE,NYJ,1,10,52,-3,1621,pass,00-0034829,00-0038108,17,0,0,0,0,man,cover_1,5,base,6,0
2023,18,NE,NYJ,2,10,52,-3,1616,pass,00-0033045,00-0038108,-3,1,2,0,1,man,cover_1,4,nickel,6,5
2023,18,NE,NYJ,3,8,50,-3,1571,pass,,00-0038108,0,0,-4,0,1,zone,cover_4,4,nickel,6,0
2023,18,NYJ,NE,1,5,75,3,1526,run,00-0038120,,,,-4,0,0,,,,base,6,
2023,18,NYJ,NE,2,9,79,3,1482,run,00-0038120,,,,5,0,1,,,,nickel,6,
2023,18,NYJ,NE,3,4,74,3,1437,pass,00-0037740,00-0032156,7,0,0,0,1,man,cover_1,5,nickel,7,0
2023,18,NE,NYJ,1,10,82,-3,1423,pass,00-0038621,00-0038108,7,1,15,0,0,zone,cover_3,4,base,7,8
2023,18,NE,NYJ,1,10,67,-3,1378,run,00-0033045,,,,3,0,1,,,,base,6,
2023,18,NE,NYJ,2,7,64,-3,1342,pass,00-0038621,00-0038108,19,0,0,0,0,zone,cover_4,4,base,6,0
2023,18,NE,NYJ,3,7,64,-3,1337,pass,00-0038621,00-0038108,4,0,0,0,1,zone,cover_6,4,nickel,6,0
2023,18,NYJ,NE,1,10,67,3,1317,run,00-0038120,,,,3,0,0,,,,base,6,
2023,18,NYJ,NE,2,7,64,3,1276,run,00-0038120,,,,6,0,0,,,,nickel,5,
2023,18,NYJ,NE,3,1,58,3,1236,run,00-0032156,,,,1,0,0,,,,base,7,
2023,18,NYJ,NE,1,10,57,3,1186,run,00-0038120,,,,4,0,0,,,,base,6,
2023,18,NYJ,NE,2,6,53,3,1150,run,00-0032156,,,,0,0,1,,,,nickel,6,
2023,18,NYJ,NE,3,18,65,3,1130,run,00-0038120,,,,6,0,1,,,,dime,5,
2023,18,NE,NYJ,1,10,68,-3,1082,run,00-0033045,,,,1,0,0,,,,base,6,
2023,18,NE,NYJ,2,9,67,-3,1041,pass,,00-0038108,0,0,-5,0,1,zone,cover_4,4,nickel,5,0
2023,18,NE,NYJ,3,14,72,-3,1000,pass,00-0031547,00-0038108,17,0,0,0,1,zone,cover_6,4,nickel,5,0
2023,18,NYJ,NE,1,10,55,3,986,run,00-0038120,,,,1,0,0,,,,base,6,
2023,18,NYJ,NE,2,9,54,3,944,run,00-0038120,,,,0,0,0,,,,nickel,6,
2023,18,NYJ,NE,3,9,54,3,900,pass,00-0037156,00-0032156,4,0,0,0,1,,,4,nickel,6,0
2023,18,NE,NYJ,1,10,81,-3,887,run,00-0036387,,,,17,0,1,,,,nickel,6,
2023,18,NE,NYJ,1,10,64,-3,846,pass,00-0036387,00-0038108,14,0,0,0,1,zone,cover_3,4,nickel,6,0
2023,18,NE,NYJ,2,10,64,-3,839,run,00-0038108,,,,1,0,1,,,,nickel,6,
2023,18,NE,NYJ,3,9,63,-3,797,run,00-0038108,,,,8,0,1,,,,nickel,6,
2023,18,NE,NYJ,4,1,55,-3,743,pass,00-0033439,00-0038108,15,0,0,0,0,man,cover_1,4,nickel,7,0
2023,18,NYJ,NE,1,10,45,3,737,run,00-0038120,,,,9,0,0,,,,base,6,
2023,18,NYJ,NE,2,1,36,3,699,run,00-0038120,,,,2,0,0,,,,base,6,
2023,18,NYJ,NE,1,10,34,3,658,pass,00-0038496,00-0032156,-1,1,4,0,1,zone,cover_4,4,nickel,6,5
2023,18,NYJ,NE,2,6,30,3,618,pass,00-0038120,00-0032156,0,1,11,0,0,zone,cover_4,5,base,7,11
2023,18,NYJ,NE,1,10,19,3,581,run,00-0038120,,,,0,0,0,,,,base,6,
2023,18,NYJ,NE,2,10,19,3,532,pass,00-0038496,00-0032156,-6,0,0,0,1,man,cover_0,5,nickel,6,0
2023,18,NYJ,NE,3,10,19,3,528,pass,00-0028002,00-0032156,1,1,4,0,1,zone,cover_4,5,nickel,6,3
2023,18,NE,NYJ,1,10,77,-6,482,run,00-0038621,,,,0,0,0,,,,base,6,
2023,18,NE,NYJ,2,10,77,-6,441,pass,00-0033439,00-0038108,0,1,0,0,1,zone,cover_4,4,base,6,0
2023,18,NE,NYJ,3,10,77,-6,405,pass,,00-0038108,0,0,-7,0,1,zone,cover_3,4,nickel,5,0
2023,18,NYJ,NE,1,10,46,6,358,run,00-0038120,,,,8,0,0,,,,base,5,
2023,18,NYJ,NE,2,2,38,6,318,run,00-0038120,,,,-1,0,0,,,,base,7,
2023,18,NYJ,NE,3,3,39,6,269,run,00-0038120,,,,2,0,1,,,,nickel,6,
2023,18,NYJ,NE,4,1,37,6,223,run,00-0038120,,,,-3,0,1,,,,nickel,7,
2023,18,NE,NYJ,1,10,60,-6,217,pass,,00-0038108,0,0,-16,0,1,man,cover_0,5,base,7,0
2023,18,NE,NYJ,2,26,76,-6,180,pass,00-0036387,00-0038108,34,0,0,0,1,zone,cover_3,3,nickel,5,0
2023,18,NE,NYJ,1,10,59,-6,164,run,00-0033045,,,,1,0,1,,,,nickel,6,
2023,18,NE,NYJ,2,9,58,-6,130,pass,00-0038621,00-0038108,11,0,0,0,1,zone,cover_4,3,nickel,5,0
2023,18,NYJ,NE,1,10,53,6,123,run,00-0038120,,,,3,0,0,,,,base,6,
2023,18,NYJ,NE,2,7,50,6,117,run,00-0038120,,,,50,1,0,,,,base,6,
2023,18,NYJ,NE,0,0,2,12,107,run,00-0038120,,,,2,0,0,,,,base,8,
2023,18,NE,NYJ,1,10,70,-14,99,pass,00-0033045,00-0038108,2,1,2,0,1,zone,cover_2,4,nickel,5,0
2023,18,NE,NYJ,2,8,68,-14,75,pass,00-0033045,00-0038108,1,1,10,0,1,zone,cover_3,4,nickel,4,9
2023,18,NE,NYJ,1,10,58,-14,54,pass,,00-0038108,0,0,-8,0,1,man,cover_1,4,nickel,5,0
2023,18,NE,NYJ,2,18,66,-14,50,pass,00-0033045,00-0038108,1,1,11,0,1,zone,cover_3,4,nickel,4,10
2023,18,NE,NYJ,3,7,55,-14,31,pass,00-0036387,00-0038108,12,0,0,0,1,man,cover_1,4,nickel,4,0
2023,18,NE,NYJ,4,7,55,-14,26,run,00-0038108,,,,4,0,1,man,cover_1,4,nickel,5,
2023,18,NYJ,NE,1,10,49,14,18,run,00-0038120,,,,4,0,0,,,,base,8,
2023,18,NYG,PHI,1,10,75,0,3600,pass,00-0035535,00-0028118,13,1,18,0,1,zone,cover_2,4,nickel,5,5
2023,18,NYG,PHI,1,10,57,0,3565,run,00-0034844,,,,2,0,1,,,,nickel,6,
2023,18,NYG,PHI,2,8,55,0,3536,run,00-0034844,,,,-5,0,0,,,,nickel,7,
2023,18,NYG,PHI,3,13,60,0,3501,pass,00-0038938,00-0028118,49,0,0,0,1,zone,cover_4,5,dime,5,0
2023,18,PHI,NYG,1,10,83,0,3488,pass,00-0036271,00-0036389,7,1,8,0,1,man,2_man,5,base,7,1
2023,18,PHI,NYG,2,2,75,0,3454,run,00-0036919,,,,3,0,1,,,,nickel,6,
2023,18,PHI,NYG,1,10,72,0,3419,run,00-0036919,,,,2,0,1,,,,base,7,
2023,18,PHI,NYG,2,8,70,0,3385,pass,,00-0036389,16,0,0,0,1,zone,cover_3,5,base,6,0
2023,18,PHI,NYG,3,8,70,0,3378,pass,00-0034351,00-0036389,18,0,0,0,1,zone,cover_3,5,nickel,6,0
2023,18,NYG,PHI,1,10,73,0,3360,pass,00-0038117,00-0028118,7,1,33,0,1,man,cover_1,5,nickel,6,26
2023,18,NYG,PHI,1,10,40,0,3321,pass,00-0035535,00-0028118,7,1,8,0,1,zone,cover_3,4,nickel,6,1
2023,18,NYG,PHI,2,2,32,0,3292,pass,00-0036165,00-0028118,12,1,13,0,1,man,2_man,5,nickel,6,1
2023,18,NYG,PHI,1,10,19,0,3256,pass,00-0035535,00-0028118,5,0,0,0,1,zone,cover_6,4,nickel,6,0
2023,18,NYG,PHI,2,10,19,0,3253,run,00-0034844,,,,11,0,0,,,,nickel,6,
2023,18,NYG,PHI,1,8,8,0,3217,run,00-0034844,,,,0,0,1,,,,nickel,6,
2023,18,NYG,PHI,2,8,8,0,3185,pass,,00-0028118,0,0,-5,0,1,man,cover_1,4,nickel,6,0
