season,kind,yardline,togo,down,call,length,made
2021,play,10,2,3,pass,0,0
2021,play,4,4,1,run,0,0
2021,play,75,10,1,run,0,0
2021,play,74,9,2,pass,0,0
2021,play,60,10,1,run,0,0
2021,play,49,10,1,run,0,0
2021,play,44,5,2,run,0,0
2021,play,29,10,1,run,0,0
2021,play,26,7,2,pass,0,0
2021,play,26,7,3,pass,0,0
2021,kick,26,0,0,,44,1
2021,play,75,10,1,run,0,0
2021,play,76,11,2,pass,0,0
2021,play,72,7,3,pass,0,0
2021,play,66,1,4,pass,0,0
2021,play,63,10,1,run,0,0
2021,play,62,9,2,pass,0,0
2021,play,62,9,3,pass,0,0
2021,play,76,10,1,run,0,0
2021,play,73,7,2,run,0,0
2021,play,67,1,3,run,0,0
2021,play,65,10,1,pass,0,0
2021,play,62,7,2,run,0,0
2021,play,54,10,1,pass,0,0
2021,play,37,10,1,pass,0,0
2021,play,37,10,2,run,0,0
2021,play,35,8,3,run,0,0
2021,play,25,10,1,run,0,0
2021,play,20,5,2,run,0,0
2021,play,17,2,3,pass,0,0
2021,play,15,10,1,run,0,0
2021,play,6,1,2,pass,0,0
2021,play,3,3,1,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,69,4,2,run,0,0
2021,play,63,10,1,pass,0,0
2021,play,74,21,2,pass,0,0
2021,play,67,14,3,pass,0,0
2021,play,80,10,1,pass,0,0
2021,play,72,2,2,run,0,0
2021,play,67,10,1,run,0,0
2021,play,58,1,2,run,0,0
2021,play,55,10,1,run,0,0
2021,play,44,10,1,run,0,0
2021,play,48,14,2,run,0,0
2021,play,47,13,3,run,0,0
2021,play,41,7,4,pass,0,0
2021,play,29,10,1,run,0,0
2021,play,23,4,2,run,0,0
2021,play,9,9,1,pass,0,0
2021,play,4,4,2,run,0,0
2021,play,2,2,3,run,0,0
2021,play,1,1,4,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,61,10,1,pass,0,0
2021,play,61,10,2,pass,0,0
2021,play,52,10,1,pass,0,0
2021,play,21,10,1,pass,0,0
2021,kick,21,0,0,,39,1
2021,play,70,10,1,run,0,0
2021,play,67,7,2,pass,0,0
2021,play,57,10,1,pass,0,0
2021,play,38,10,1,pass,0,0
2021,play,38,10,2,pass,0,0
2021,play,31,3,3,pass,0,0
2021,play,25,10,1,pass,0,0
2021,play,17,2,2,pass,0,0
2021,play,12,10,1,run,0,0
2021,play,9,7,2,pass,0,1
2021,play,60,10,1,pass,0,0
2021,play,54,4,2,run,0,0
2021,play,51,1,3,run,0,0
2021,play,54,15,1,pass,0,0
2021,play,50,11,2,pass,0,0
2021,play,50,11,3,pass,0,0
2021,play,95,10,1,pass,0,0
2021,play,97,12,2,run,0,0
2021,play,92,7,3,pass,0,1
2021,play,12,10,1,run,0,0
2021,play,11,9,2,run,0,0
2021,play,10,8,3,pass,0,0
2021,play,87,10,1,run,0,0
2021,play,84,7,2,pass,0,0
2021,play,84,7,3,pass,0,0
2021,play,78,1,4,pass,0,0
2021,play,21,10,1,pass,0,0
2021,play,21,10,2,run,0,0
2021,play,10,10,1,run,0,0
2021,play,8,8,2,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,73,8,2,pass,0,0
2021,play,80,15,3,pass,0,0
2021,play,66,10,1,run,0,0
2021,play,59,3,2,run,0,0
2021,play,55,10,1,run,0,0
2021,play,55,10,2,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,73,8,2,run,0,0
2021,play,72,7,3,pass,0,0
2021,play,53,10,1,run,0,0
2021,play,51,8,2,pass,0,0
2021,play,48,5,3,pass,0,0
2021,play,84,10,1,run,0,0
2021,play,82,8,2,run,0,0
2021,play,86,12,3,run,0,0
2021,play,63,10,1,run,0,0
2021,play,62,9,2,pass,0,0
2021,play,30,10,1,run,0,0
2021,play,29,9,2,pass,0,0
2021,play,29,9,3,run,0,0
2021,play,21,1,4,run,0,0
2021,play,19,10,1,pass,0,0
2021,play,12,3,2,pass,0,0
2021,play,5,5,1,pass,0,1
2021,play,75,10,1,run,0,0
2021,play,69,4,2,pass,0,0
2021,play,69,4,3,pass,0,0
2021,play,84,15,1,pass,0,0
2021,play,84,15,2,pass,0,0
2021,play,84,15,3,pass,0,0
2021,play,84,10,1,run,0,0
2021,play,78,4,2,run,0,0
2021,play,73,10,1,pass,0,0
2021,play,73,10,2,run,0,0
2021,play,66,3,3,pass,0,0
2021,play,56,10,1,pass,0,0
2021,play,58,12,2,pass,0,0
2021,play,50,4,3,pass,0,0
2021,play,43,10,1,run,0,0
2021,play,44,11,2,run,0,0
2021,play,42,9,3,pass,0,0
2021,play,2,2,1,pass,0,0
2021,play,2,2,2,run,0,0
2021,play,1,1,3,run,0,0
2021,play,75,10,1,pass,0,0
2021,play,52,20,1,pass,0,0
2021,play,37,5,2,pass,0,0
2021,play,37,5,3,pass,0,0
2021,kick,37,0,0,,55,0
2021,play,55,10,1,pass,0,0
2021,play,38,10,1,pass,0,0
2021,play,13,10,1,run,0,0
2021,play,7,4,2,pass,0,0
2021,play,7,4,3,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,67,2,2,pass,0,0
2021,play,64,10,1,run,0,0
2021,play,70,16,1,pass,0,0
2021,play,71,17,2,pass,0,0
2021,play,71,17,3,pass,0,0
2021,play,44,10,1,run,0,0
2021,play,31,10,1,run,0,0
2021,play,30,9,2,pass,0,0
2021,play,25,10,1,run,0,0
2021,play,22,7,2,pass,0,0
2021,play,76,10,1,run,0,0
2021,play,73,7,2,pass,0,0
2021,play,49,10,1,run,0,0
2021,play,41,2,2,pass,0,0
2021,play,41,2,3,pass,0,0
2021,play,29,10,1,run,0,0
2021,play,32,13,2,pass,0,0
2021,play,22,3,3,pass,0,0
2021,kick,22,0,0,,40,1
2021,play,75,10,1,run,0,0
2021,play,66,1,2,run,0,0
2021,play,60,10,1,run,0,0
2021,play,53,3,2,run,0,0
2021,play,57,20,1,pass,0,0
2021,play,50,13,2,pass,0,1
2021,play,48,10,1,run,0,0
2021,play,44,6,2,run,0,0
2021,play,40,2,3,pass,0,0
2021,play,93,10,1,pass,0,0
2021,play,92,9,2,pass,0,1
2021,play,7,7,1,run,0,0
2021,play,3,3,1,run,0,0
2021,play,12,12,2,pass,0,0
2021,play,12,12,3,run,0,0
2021,kick,7,0,0,,26,1
2021,play,75,10,1,pass,0,0
2021,play,75,10,2,pass,0,0
2021,play,75,10,3,pass,0,0
2021,play,69,10,1,pass,0,0
2021,play,62,3,2,pass,0,0
2021,play,60,1,3,pass,0,0
2021,play,8,8,1,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,70,5,2,run,0,0
2021,play,70,5,3,pass,0,0
2021,play,72,10,1,run,0,0
2021,play,69,7,2,run,0,0
2021,play,66,4,3,pass,0,0
2021,play,59,10,1,pass,0,0
2021,play,50,1,2,run,0,0
2021,play,50,1,3,run,0,0
2021,play,89,10,1,pass,0,0
2021,play,89,10,2,run,0,0
2021,play,86,7,3,pass,0,0
2021,play,68,10,1,run,0,0
2021,play,63,5,2,run,0,0
2021,play,60,2,3,run,0,0
2021,play,57,10,1,pass,0,0
2021,play,54,7,2,run,0,0
2021,play,43,10,1,run,0,0
2021,play,39,6,2,run,0,0
2021,play,34,1,3,pass,0,0
2021,play,5,5,1,run,0,0
2021,play,75,10,1,pass,0,0
2021,play,78,13,2,pass,0,0
2021,play,71,6,3,pass,0,0
2021,play,41,10,1,pass,0,0
2021,play,78,10,1,run,0,0
2021,play,76,8,2,run,0,0
2021,play,72,4,3,pass,0,0
2021,play,79,10,1,pass,0,0
2021,play,79,10,2,pass,0,0
2021,play,72,3,3,pass,0,0
2021,play,56,10,1,run,0,0
2021,play,47,1,2,run,0,0
2021,play,51,5,3,run,0,0
2021,play,11,10,1,run,0,0
2021,play,7,6,2,pass,0,0
2021,play,7,6,3,pass,0,0
2021,kick,7,0,0,,25,1
2021,play,75,10,1,pass,0,0
2021,play,66,1,2,pass,0,0
2021,play,60,10,1,pass,0,0
2021,play,60,10,2,pass,0,0
2021,play,60,10,3,pass,0,0
2021,play,60,10,4,pass,0,0
2021,play,46,10,1,pass,0,0
2021,play,37,1,2,pass,0,1
2021,play,76,10,1,run,0,0
2021,play,71,5,2,pass,0,0
2021,play,67,1,3,run,0,0
2021,play,76,10,1,run,0,0
2021,play,67,1,2,run,0,0
2021,play,61,10,1,pass,0,0
2021,play,61,10,2,pass,0,0
2021,play,74,23,3,pass,0,0
2021,play,80,10,1,run,0,0
2021,play,77,7,2,run,0,0
2021,play,74,4,3,pass,0,0
2021,play,68,10,1,run,0,0
2021,play,68,10,2,run,0,0
2021,play,65,7,3,pass,0,0
2021,play,85,10,1,run,0,0
2021,play,85,10,2,pass,0,0
2021,play,67,10,1,pass,0,0
2021,play,67,10,2,pass,0,0
2021,play,54,10,1,pass,0,0
2021,play,54,10,2,pass,0,0
2021,play,45,1,3,run,0,0
2021,play,39,10,1,pass,0,0
2021,play,17,10,1,pass,0,0
2021,play,22,15,2,pass,0,0
2021,play,4,4,1,pass,0,0
2021,play,4,4,2,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,65,10,1,pass,0,0
2021,play,59,4,2,run,0,0
2021,play,48,10,1,pass,0,0
2021,play,39,1,2,run,0,0
2021,play,26,10,1,pass,0,0
2021,play,15,10,1,run,0,0
2021,play,12,7,2,pass,0,0
2021,play,10,5,3,pass,0,0
2021,play,3,3,1,run,0,0
2021,play,74,10,1,run,0,0
2021,play,70,6,2,pass,0,0
2021,play,68,4,3,pass,0,0
2021,play,88,10,1,pass,0,0
2021,play,88,10,2,run,0,0
2021,play,87,9,3,pass,0,0
2021,play,48,10,1,run,0,0
2021,play,44,6,2,run,0,0
2021,play,17,10,1,run,0,0
2021,play,20,13,2,pass,0,0
2021,play,14,7,3,run,0,0
2021,kick,12,0,0,,30,1
2021,play,83,10,1,pass,0,0
2021,play,72,10,1,pass,0,0
2021,play,72,10,2,pass,0,0
2021,play,68,6,3,pass,0,0
2021,play,71,10,1,pass,0,0
2021,play,66,5,2,run,0,0
2021,play,63,2,3,run,0,0
2021,play,22,10,1,run,0,0
2021,play,23,11,2,pass,0,0
2021,play,23,11,3,pass,0,0
2021,kick,25,0,0,,43,1
2021,play,91,10,1,pass,0,0
2021,play,73,10,1,run,0,0
2021,play,66,3,2,pass,0,0
2021,play,50,10,1,run,0,0
2021,play,53,13,2,pass,0,0
2021,play,43,3,3,pass,0,0
2021,play,21,10,1,pass,0,0
2021,play,16,5,2,run,0,0
2021,play,15,4,3,pass,0,0
2021,kick,15,0,0,,33,1
2021,play,68,10,1,pass,0,0
2021,play,68,10,2,pass,0,0
2021,play,68,10,3,pass,0,0
2021,play,74,10,1,run,0,0
2021,play,70,6,2,pass,0,0
2021,play,67,10,1,run,0,0
2021,play,64,7,2,pass,0,0
2021,play,58,1,3,run,0,0
2021,play,56,10,1,pass,0,0
2021,play,66,20,2,pass,0,0
2021,play,49,3,3,pass,0,0
2021,play,45,10,1,run,0,0
2021,play,45,10,2,pass,0,0
2021,play,28,10,1,pass,0,0
2021,play,17,10,1,run,0,0
2021,play,10,3,2,run,0,0
2021,play,8,1,3,run,0,0
2021,play,6,6,1,pass,0,0
2021,play,6,6,2,pass,0,0
2021,play,9,9,3,pass,0,0
2021,kick,9,0,0,,27,1
2021,play,75,10,1,run,0,0
2021,play,52,10,1,pass,0,0
2021,play,40,10,1,pass,0,0
2021,play,33,3,2,run,0,0
2021,kick,30,0,0,,48,1
2021,play,81,10,1,run,0,0
2021,play,76,5,2,pass,0,0
2021,play,65,10,1,run,0,0
2021,play,59,4,2,pass,0,0
2021,play,50,10,1,pass,0,0
2021,play,48,8,2,run,0,0
2021,play,45,6,3,pass,0,0
2021,play,11,10,1,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,75,10,2,pass,0,0
2021,play,68,3,3,pass,0,0
2021,play,57,10,1,pass,0,0
2021,play,57,10,2,pass,0,0
2021,play,57,10,3,pass,0,0
2021,play,34,10,1,run,0,0
2021,play,20,10,1,pass,0,0
2021,play,20,10,2,run,0,0
2021,play,15,5,3,pass,0,0
2021,play,9,9,1,run,0,0
2021,play,7,7,2,pass,0,1
2021,play,80,10,1,run,0,0
2021,play,74,4,2,pass,0,0
2021,play,57,10,1,run,0,0
2021,play,51,4,2,run,0,0
2021,play,45,10,1,pass,0,0
2021,play,45,10,2,run,0,0
2021,play,39,4,3,run,0,0
2021,play,36,1,4,run,0,0
2021,play,41,20,1,pass,0,0
2021,play,24,3,2,run,0,0
2021,play,31,10,3,pass,0,0
2021,kick,33,0,0,,51,0
2021,play,59,10,1,pass,0,0
2021,play,40,10,1,run,0,0
2021,play,37,7,2,pass,0,0
2021,play,37,7,3,pass,0,0
2021,play,20,10,1,pass,0,1
2021,play,96,10,1,run,0,1
2021,play,3,3,1,run,0,0
2021,play,3,3,2,pass,0,0
2021,play,3,3,3,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,75,10,2,run,0,0
2021,play,54,10,1,run,0,0
2021,play,50,6,2,run,0,0
2021,play,45,1,3,run,0,0
2021,play,43,10,1,run,0,0
2021,play,53,20,2,pass,0,0
2021,play,49,16,3,run,0,0
2021,play,82,10,1,run,0,0
2021,play,88,16,2,pass,0,0
2021,play,88,16,3,pass,0,0
2021,play,71,10,1,pass,0,0
2021,play,71,10,2,pass,0,0
2021,play,64,3,3,pass,0,0
2021,play,45,10,1,run,0,0
2021,play,44,9,2,run,0,0
2021,play,42,7,3,pass,0,0
2021,play,22,10,1,run,0,0
2021,play,13,1,2,run,0,0
2021,play,16,4,3,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,40,10,1,run,0,0
2021,play,37,7,2,run,0,0
2021,play,31,1,3,run,0,0
2021,play,30,10,1,pass,0,0
2021,play,43,23,2,run,0,0
2021,play,41,21,3,pass,0,0
2021,play,80,10,1,pass,0,0
2021,play,63,10,1,run,0,0
2021,play,61,8,2,pass,0,0
2021,play,56,3,3,run,0,0
2021,play,41,10,1,run,0,0
2021,play,37,6,2,pass,0,0
2021,play,28,10,1,run,0,0
2021,play,29,11,2,pass,0,0
2021,play,11,10,1,run,0,0
2021,play,3,2,2,run,0,0
2021,play,74,10,1,pass,0,0
2021,play,67,3,2,run,0,0
2021,play,65,1,3,pass,0,0
2021,play,61,10,1,pass,0,1
2021,play,48,10,1,pass,0,0
2021,play,48,10,2,run,0,0
2021,play,49,11,3,pass,0,0
2021,play,74,10,1,run,0,0
2021,play,63,10,1,run,0,0
2021,play,59,6,2,run,0,0
2021,play,54,1,3,run,0,0
2021,play,52,10,1,pass,0,0
2021,play,44,2,2,run,0,0
2021,play,44,2,3,pass,0,0
2021,play,39,10,1,pass,0,0
2021,play,39,10,2,run,0,0
2021,play,36,7,3,pass,0,0
2021,play,14,10,1,pass,0,0
2021,play,24,20,2,pass,0,0
2021,play,18,14,3,pass,0,0
2021,kick,9,0,0,,27,1
2021,play,75,10,1,pass,0,0
2021,play,75,10,2,pass,0,0
2021,play,52,10,1,pass,0,0
2021,play,52,10,2,pass,0,0
2021,play,52,10,3,pass,0,0
2021,play,80,10,1,pass,0,0
2021,play,68,10,1,run,0,0
2021,play,64,6,2,pass,0,0
2021,play,64,6,3,pass,0,0
2021,play,80,10,1,pass,0,0
2021,play,74,4,2,run,0,0
2021,play,75,5,3,pass,0,0
2021,play,63,10,1,pass,0,0
2021,play,55,2,2,run,0,0
2021,play,51,10,1,pass,0,0
2021,play,26,10,1,pass,0,0
2021,play,26,10,2,pass,0,0
2021,play,8,8,1,run,0,0
2021,play,7,7,2,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,34,5,1,pass,0,0
2021,play,34,5,2,pass,0,0
2021,play,30,1,3,run,0,0
2021,play,33,15,1,pass,0,0
2021,play,23,5,2,pass,0,0
2021,play,23,5,3,pass,0,0
2021,kick,30,0,0,,48,1
2021,play,75,10,1,run,0,0
2021,play,73,8,2,pass,0,0
2021,play,73,8,3,pass,0,0
2021,play,43,10,1,run,0,0
2021,play,42,9,2,pass,0,0
2021,play,30,10,1,run,0,0
2021,play,15,10,1,run,0,0
2021,play,7,2,2,run,0,0
2021,play,3,3,1,pass,0,0
2021,play,91,10,1,run,0,0
2021,play,87,6,2,run,0,0
2021,play,82,1,3,run,0,0
2021,play,86,15,1,pass,0,0
2021,play,86,15,2,pass,0,0
2021,play,70,10,1,run,0,0
2021,play,71,11,2,pass,0,0
2021,play,71,11,3,pass,0,0
2021,play,45,10,1,pass,0,0
2021,play,36,1,2,run,0,0
2021,play,26,10,1,run,0,0
2021,play,30,14,2,pass,0,0
2021,play,24,8,3,pass,0,0
2021,kick,24,0,0,,42,1
2021,play,75,10,1,run,0,0
2021,play,78,13,2,pass,0,0
2021,play,78,13,3,pass,0,0
2021,play,72,10,1,pass,0,0
2021,play,70,8,1,run,0,0
2021,play,69,7,2,pass,0,0
2021,play,53,10,1,pass,0,0
2021,play,49,6,2,pass,0,0
2021,play,48,5,3,pass,0,0
2021,play,42,10,1,pass,0,0
2021,play,32,10,1,pass,0,0
2021,play,29,7,2,pass,0,0
2021,play,29,7,3,pass,0,0
2021,play,21,10,1,run,0,0
2021,play,18,7,2,run,0,0
2021,play,15,4,3,pass,0,0
2021,kick,15,0,0,,33,1
2021,play,75,10,1,pass,0,0
2021,play,60,10,1,run,0,0
2021,play,55,5,2,pass,0,0
2021,play,57,7,3,pass,0,1
2021,play,50,10,1,run,0,0
2021,play,49,9,2,pass,0,0
2021,play,46,6,3,pass,0,0
2021,play,39,10,1,run,0,0
2021,play,31,2,2,run,0,0
2021,play,30,1,3,run,0,0
2021,play,27,10,1,run,0,0
2021,play,22,5,2,pass,0,0
2021,play,11,10,1,run,0,1
2021,play,95,14,1,pass,0,0
2021,play,82,1,2,run,0,0
2021,play,80,10,1,run,0,0
2021,play,75,5,2,run,0,0
2021,play,71,1,3,run,0,0
2021,play,80,15,1,pass,0,0
2021,play,76,11,2,pass,0,0
2021,play,70,5,3,pass,0,0
2021,play,58,10,1,run,0,0
2021,play,72,24,2,pass,0,0
2021,play,72,24,3,pass,0,0
2021,play,70,10,1,pass,0,0
2021,play,65,5,2,run,0,0
2021,play,60,10,1,run,0,0
2021,play,62,12,2,pass,0,0
2021,play,62,12,3,pass,0,0
2021,play,80,10,1,run,0,0
2021,play,77,7,2,run,0,0
2021,play,76,6,3,pass,0,0
2021,play,55,10,1,run,0,0
2021,play,52,7,2,pass,0,0
2021,play,64,19,3,pass,0,0
2021,play,90,10,1,pass,0,0
2021,play,81,1,2,run,0,0
2021,play,79,10,1,pass,0,0
2021,play,88,19,2,pass,0,0
2021,play,89,20,3,pass,0,0
2021,play,51,10,1,run,0,0
2021,play,47,6,2,run,0,0
2021,play,46,5,3,pass,0,0
2021,play,91,10,1,pass,0,0
2021,play,91,10,2,run,0,0
2021,play,74,10,1,pass,0,0
2021,play,72,8,2,run,0,0
2021,play,70,6,3,pass,0,0
2021,play,61,10,1,pass,0,0
2021,play,57,6,2,run,0,0
2021,play,50,10,1,pass,0,0
2021,play,33,10,1,pass,0,0
2021,play,22,10,1,run,0,0
2021,play,40,28,2,run,0,0
2021,play,36,24,3,pass,0,0
2021,play,11,10,1,run,0,0
2021,play,5,5,1,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,63,10,1,run,0,0
2021,play,61,8,2,run,0,0
2021,play,62,9,3,pass,0,0
2021,play,45,10,1,pass,0,0
2021,play,55,20,2,run,0,0
2021,play,42,7,3,pass,0,0
2021,play,3,3,1,run,0,0
2021,play,2,2,2,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,85,20,2,pass,0,0
2021,play,80,15,3,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,61,10,1,pass,0,0
2021,play,59,8,2,pass,0,0
2021,play,50,10,1,pass,0,0
2021,play,80,15,1,pass,0,0
2021,play,70,20,1,pass,0,0
2021,play,70,20,2,pass,0,0
2021,play,70,20,3,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,72,7,2,run,0,0
2021,play,66,1,3,pass,0,0
2021,play,62,10,1,pass,0,0
2021,play,34,10,1,run,0,0
2021,play,30,6,2,pass,0,0
2021,play,30,6,3,pass,0,0
2021,play,25,1,4,run,0,0
2021,play,23,10,1,run,0,0
2021,play,16,3,2,pass,0,0
2021,play,2,2,1,run,0,0
2021,play,84,10,1,run,0,0
2021,play,71,10,1,run,0,0
2021,play,71,10,2,run,0,0
2021,play,63,2,3,pass,0,0
2021,play,53,10,1,run,0,0
2021,play,69,26,2,pass,0,0
2021,play,69,26,3,pass,0,0
2021,play,79,10,1,pass,0,0
2021,play,87,18,2,run,0,0
2021,play,85,16,3,pass,0,0
2021,play,70,1,4,run,0,0
2021,play,30,10,1,pass,0,0
2021,play,30,10,2,run,0,0
2021,play,24,4,3,pass,0,0
2021,play,24,4,4,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,70,5,2,run,0,0
2021,play,60,10,1,run,0,0
2021,play,41,10,1,run,0,0
2021,play,40,9,2,run,0,0
2021,play,35,4,3,pass,0,0
2021,kick,35,0,0,,53,1
2021,play,75,10,1,pass,0,0
2021,play,70,5,2,pass,0,0
2021,play,65,10,1,run,0,0
2021,play,60,5,2,pass,0,0
2021,play,54,10,1,run,0,0
2021,play,52,8,2,pass,0,0
2021,play,52,8,3,pass,0,0
2021,play,43,10,1,pass,0,0
2021,play,35,2,2,pass,0,0
2021,play,1,1,1,run,0,0
2021,play,90,10,1,pass,0,0
2021,play,72,10,1,run,0,0
2021,play,67,5,2,pass,0,0
2021,play,67,5,3,pass,0,0
2021,play,78,20,1,run,0,0
2021,play,78,20,2,pass,0,0
2021,play,68,10,3,pass,0,0
2021,play,75,10,1,run,0,0
2021,play,66,1,2,run,0,0
2021,play,54,10,1,run,0,0
2021,play,55,11,2,run,0,0
2021,play,48,4,3,run,0,0
2021,play,95,10,1,pass,0,0
2021,play,88,3,2,pass,0,0
2021,play,61,10,1,pass,0,0
2021,play,61,10,2,pass,0,0
2021,play,61,10,3,pass,0,0
2021,play,55,4,4,pass,0,0
2021,play,49,10,1,pass,0,0
2021,kick,35,0,0,,53,1
2021,play,75,10,1,run,0,0
2021,play,73,8,2,run,0,0
2021,play,65,10,1,pass,0,0
2021,play,60,5,2,run,0,0
2021,play,58,3,3,pass,0,0
2021,play,79,10,1,run,0,0
2021,play,80,11,2,pass,0,0
2021,play,80,11,3,pass,0,0
2021,play,90,10,1,run,0,0
2021,play,86,6,2,run,0,0
2021,play,86,6,3,pass,0,0
2021,play,63,10,1,run,0,0
2021,play,58,10,1,pass,0,0
2021,play,55,7,2,pass,0,0
2021,play,50,2,3,pass,0,0
2021,play,38,10,1,run,0,1
2021,play,61,10,1,pass,0,0
2021,play,55,4,2,run,0,0
2021,play,52,1,3,run,0,0
2021,play,52,1,4,pass,0,0
2021,play,20,10,1,run,0,0
2021,kick,15,0,0,,33,1
2021,play,75,10,1,run,0,0
2021,play,73,8,2,pass,0,0
2021,play,66,1,3,run,0,0
2021,play,65,10,1,run,0,0
2021,play,69,14,2,pass,0,0
2021,play,78,23,3,pass,0,0
2021,play,74,10,1,pass,0,0
2021,play,63,10,1,run,0,0
2021,play,66,13,2,run,0,0
2021,play,58,5,3,pass,0,0
2021,play,78,10,1,run,0,0
2021,play,76,8,2,pass,0,0
2021,play,76,8,3,pass,0,0
2021,play,50,10,1,pass,0,0
2021,play,37,10,1,pass,0,0
2021,play,42,15,2,pass,0,0
2021,play,34,7,3,pass,0,0
2021,play,85,10,1,run,0,0
2021,play,79,4,2,run,0,0
2021,play,77,2,3,run,0,0
2021,play,75,10,1,run,0,0
2021,play,75,10,2,pass,0,0
2021,play,75,10,3,pass,0,0
2021,play,85,10,1,run,0,0
2021,play,81,6,2,pass,0,0
2021,play,81,6,3,pass,0,0
2021,play,72,10,1,run,0,0
2021,play,71,9,2,pass,0,0
2021,play,45,10,1,pass,0,0
2021,play,40,5,2,pass,0,0
2021,play,13,10,1,pass,0,0
2021,play,13,10,2,run,0,0
2021,play,6,3,3,run,0,0
2021,play,4,1,4,run,0,1
2021,play,91,10,1,run,0,0
2021,play,89,8,2,pass,0,0
2021,play,49,10,1,pass,0,0
2021,play,49,10,2,pass,0,1
2021,play,32,10,1,pass,0,0
2021,play,17,10,1,pass,0,0
2021,play,6,6,1,run,0,0
2021,play,3,3,2,pass,0,0
2021,play,3,3,3,pass,0,0
2021,kick,3,0,0,,22,1
2021,play,75,10,1,pass,0,0
2021,play,75,10,2,pass,0,0
2021,play,65,10,1,pass,0,0
2021,play,51,10,1,pass,0,0
2021,play,52,11,2,pass,0,0
2021,play,42,1,3,pass,0,0
2021,play,42,1,4,run,0,0
2021,play,57,10,1,pass,0,0
2021,play,75,10,1,pass,0,0
2021,play,75,10,2,pass,0,0
2021,play,67,2,3,pass,0,0
2021,play,62,10,1,run,0,0
2021,play,61,9,2,pass,0,0
2021,play,47,10,1,pass,0,0
2021,play,43,6,2,pass,0,0
2021,play,38,1,3,pass,0,0
2021,play,27,10,1,pass,0,0
2021,play,5,5,1,run,0,0
2021,play,75,10,1,run,0,0
2021,play,79,10,1,pass,0,0
2021,play,79,10,2,run,0,0
2021,play,71,2,3,pass,0,0
2021,play,59,10,1,run,0,0
2021,play,58,9,2,pass,0,0
2021,play,50,10,1,pass,0,0
2021,play,53,13,2,pass,0,0
2021,play,53,13,3,pass,0,0
2021,play,84,10,1,run,0,0
2021,play,80,6,2,pass,0,0
2021,play,63,10,1,pass,0,0
2021,play,62,9,2,pass,0,0
2021,play,62,9,3,pass,0,0
2021,play,73,10,1,pass,0,0
2021,play,83,20,2,pass,0,0
2021,play,82,19,3,pass,0,0
2021,play,74,10,1,run,0,0
2021,play,71,7,2,pass,0,0
2021,play,71,7,3,pass,0,0
2021,play,70,10,1,run,0,0
2021,play,69,9,2,pass,0,0
2021,play,49,10,1,pass,0,0
2021,play,42,3,2,run,0,0
2021,play,41,2,3,pass,0,0
2021,play,33,10,1,run,0,0
2021,play,24,1,2,run,0,0
2021,play,22,10,1,pass,0,0
2021,play,2,0,0,run,0,0
2021,play,63,10,1,run,0,0
2021,play,61,8,2,run,0,0
2021,play,59,6,3,pass,0,0
2021,play,52,10,1,run,0,0
2021,play,43,1,2,run,0,0
2021,play,43,1,3,run,0,0
2021,play,29,10,1,run,0,0
2021,play,26,7,2,pass,0,0
2021,play,14,10,1,run,0,0
2021,play,20,16,2,run,0,0
2021,play,13,9,3,pass,0,0
2021,kick,11,0,0,,29,1
2021,play,75,10,1,run,0,0
2021,play,63,10,1,pass,0,0
2021,play,63,10,2,pass,0,0
2021,play,63,10,3,pass,0,0
2021,play,54,10,1,run,0,0
2021,play,39,10,1,pass,0,0
2021,play,39,10,2,pass,0,0
2021,play,36,7,3,pass,0,0
2021,play,93,10,1,pass,0,0
2021,play,92,9,2,pass,0,0
2021,play,77,10,1,pass,0,0
2021,play,75,8,2,pass,0,0
2021,play,75,8,3,pass,0,0
2021,play,75,8,4,pass,0,0
2021,play,50,10,1,pass,0,0
2021,play,10,10,1,pass,0,0
2021,play,20,20,2,pass,0,0
2021,play,8,8,3,pass,0,0
2021,play,2,0,0,pass,0,0
2021,play,45,10,1,run,0,0
2021,play,45,10,2,run,0,0
2021,play,75,10,1,pass,0,0
2021,play,59,10,1,run,0,0
2021,play,47,10,1,run,0,0
2021,play,43,6,2,pass,0,0
2021,play,42,5,3,pass,0,0
2021,play,31,10,1,pass,0,0
2021,play,31,10,2,run,0,0
2021,play,28,7,3,pass,0,0
2021,play,11,5,1,run,0,0
2021,play,13,7,2,pass,0,0
2021,play,6,6,1,run,0,0
2021,play,3,3,2,pass,0,0
2021,play,3,3,3,pass,0,0
2021,kick,3,0,0,,21,1
2021,play,75,10,1,pass,0,0
