season,week,team,player,targets,receptions,airYards,carries,earlyTargets,earlyCarries,redLooks,tenLooks,weighted_targets,weighted_receptions,weighted_airYards,weighted_carries,weighted_earlyTargets,weighted_earlyCarries,weighted_redLooks,weighted_tenLooks,team_targets,team_receptions,team_airYards,team_carries,team_earlyTargets,team_earlyCarries,team_redLooks,team_tenLooks,teamWeighted_targets,teamWeighted_receptions,teamWeighted_airYards,teamWeighted_carries,teamWeighted_earlyTargets,teamWeighted_earlyCarries,teamWeighted_redLooks,teamWeighted_tenLooks
2024,15,DAL,00-0031236,5,3,32,0,5,0,0,0,4.144,2.144,21.733,0,4.144,0,0,0,28,18,168,39,21,35,8,0,23.374,16.374,139.274,22.664,18.374,20.664,8,0
2024,15,DAL,00-0033045,1,1,-2,9,1,6,3,0,0.229,0.229,-0.459,3.264,0.229,2.264,3,0,28,18,168,39,21,35,8,0,23.374,16.374,139.274,22.664,18.374,20.664,8,0
2024,15,DAL,00-0033662,0,0,0,3,0,2,1,0,0,0,0,2,0,1,1,0,28,18,168,39,21,35,8,0,23.374,16.374,139.274,22.664,18.374,20.664,8,0
2024,15,DAL,00-0036139,0,0,0,25,0,25,1,0,0,0,0,16.335,0,16.335,1,0,28,18,168,39,21,35,8,0,23.374,16.374,139.274,22.664,18.374,20.664,8,0
2024,15,DAL,00-0036358,13,9,83,0,8,0,1,0,11,9,60,0,7,0,1,0,28,18,168,39,21,35,8,0,23.374,16.374,139.274,22.664,18.374,20.664,8,0
2024,15,DAL,00-0037666,2,1,21,0,1,0,1,0,2,1,21,0,1,0,1,0,28,18,168,39,21,35,8,0,23.374,16.374,139.274,22.664,18.374,20.664,8,0
2024,15,DAL,00-0037801,1,0,-3,2,0,2,0,0,0,0,0,1.065,0,1.065,0,0,28,18,168,39,21,35,8,0,23.374,16.374,139.274,22.664,18.374,20.664,8,0
2024,15,DAL,00-0038041,4,2,19,0,4,0,0,0,4,2,19,0,4,0,0,0,28,18,168,39,21,35,8,0,23.374,16.374,139.274,22.664,18.374,20.664,8,0
2024,15,DAL,00-0038640,1,1,17,0,1,0,1,0,1,1,17,0,1,0,1,0,28,18,168,39,21,35,8,0,23.374,16.374,139.274,22.664,18.374,20.664,8,0
2024,15,DAL,00-0039530,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,28,18,168,39,21,35,8,0,23.374,16.374,139.274,22.664,18.374,20.664,8,0
2024,15,DEN,00-0034348,9,3,133,0,4,0,1,0,8,2,113,0,4,0,0,0,32,20,173,24,20,21,5,0,27.847,17.512,130.926,19.654,18.512,16.654,4,0
2024,15,DEN,00-0035406,1,0,12,0,1,0,0,0,1,0,12,0,1,0,0,0,32,20,173,24,20,21,5,0,27.847,17.512,130.926,19.654,18.512,16.654,4,0
2024,15,DEN,00-0036422,2,2,19,0,2,0,1,0,2,2,19,0,2,0,1,0,32,20,173,24,20,21,5,0,27.847,17.512,130.926,19.654,18.512,16.654,4,0
2024,15,DEN,00-0036997,3,2,1,6,2,6,0,0,3,2,1,5,2,5,0,0,32,20,173,24,20,21,5,0,27.847,17.512,130.926,19.654,18.512,16.654,4,0
2024,15,DEN,00-0037539,2,2,3,0,1,0,0,0,2,2,3,0,1,0,0,0,32,20,173,24,20,21,5,0,27.847,17.512,130.926,19.654,18.512,16.654,4,0
2024,15,DEN,00-0038783,1,1,5,0,1,0,1,0,1,1,5,0,1,0,1,0,32,20,173,24,20,21,5,0,27.847,17.512,130.926,19.654,18.512,16.654,4,0
2024,15,DEN,00-0038794,3,3,-10,7,2,7,1,0,3,3,-10,7,2,7,1,0,32,20,173,24,20,21,5,0,27.847,17.512,130.926,19.654,18.512,16.654,4,0
2024,15,DEN,00-0038976,4,4,-18,1,3,1,0,0,3.11,3.11,-13.549,1,2.11,1,0,0,32,20,173,24,20,21,5,0,27.847,17.512,130.926,19.654,18.512,16.654,4,0
2024,15,DEN,00-0039373,1,1,-3,5,1,5,0,0,0.402,0.402,-1.205,1.654,0.402,1.654,0,0,32,20,173,24,20,21,5,0,27.847,17.512,130.926,19.654,18.512,16.654,4,0
2024,15,DEN,00-0039424,1,0,5,0,0,0,0,0,1,0,5,0,0,0,0,0,32,20,173,24,20,21,5,0,27.847,17.512,130.926,19.654,18.512,16.654,4,0
2024,15,DEN,00-0039732,0,0,0,5,0,2,0,0,0,0,0,5,0,2,0,0,32,20,173,24,20,21,5,0,27.847,17.512,130.926,19.654,18.512,16.654,4,0
2024,15,DEN,00-0039868,5,2,26,0,3,0,1,0,3.335,2,-2.32,0,3,0,1,0,32,20,173,24,20,21,5,0,27.847,17.512,130.926,19.654,18.512,16.654,4,0
2024,15,DET,00-0031428,1,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,54,38,402,15,43,13,15,6,21.521,14.549,152.726,12.595,17.527,10.625,4.906,0.948
2024,15,DET,00-0033106,0,0,0,2,0,1,0,0,0,0,0,0.971,0,0,0,0,54,38,402,15,43,13,15,6,21.521,14.549,152.726,12.595,17.527,10.625,4.906,0.948
2024,15,DET,00-0033375,8,4,83,0,7,0,2,1,2.972,2,24.551,0,1.972,0,1,0,54,38,402,15,43,13,15,6,21.521,14.549,152.726,12.595,17.527,10.625,4.906,0.948
2024,15,DET,00-0033863,1,1,1,0,1,0,1,1,0.948,0.948,0.948,0,0.948,0,0.948,0.948,54,38,402,15,43,13,15,6,21.521,14.549,152.726,12.595,17.527,10.625,4.906,0.948
2024,15,DET,00-0035685,4,4,-10,5,4,4,0,0,1.987,1.987,-3.868,4.848,1.987,3.848,0,0,54,38,402,15,43,13,15,6,21.521,14.549,152.726,12.595,17.527,10.625,4.906,0.948
2024,15,DET,00-0036963,18,14,139,0,12,0,6,2,8.614,6.614,85.096,0,6.62,0,0,0,54,38,402,15,43,13,15,6,21.521,14.549,152.726,12.595,17.527,10.625,4.906,0.948
2024,15,DET,00-0037240,5,3,66,0,3,0,1,1,3,1,47,0,2,0,0,0,54,38,402,15,43,13,15,6,21.521,14.549,152.726,12.595,17.527,10.625,4.906,0.948
2024,15,DET,00-0039065,10,7,115,0,8,0,0,0,1,1,13,0,1,0,0,0,54,38,402,15,43,13,15,6,21.521,14.549,152.726,12.595,17.527,10.625,4.906,0.948
2024,15,DET,00-0039139,7,5,1,8,7,8,5,1,3,1,-14,6.776,3,6.776,2.959,0,54,38,402,15,43,13,15,6,21.521,14.549,152.726,12.595,17.527,10.625,4.906,0.948
2024,15,GB,00-0035700,4,4,-16,26,4,22,5,3,3,3,-11,17.309,3,14.742,4.546,2.546,26,20,176,34,17,30,11,4,16.706,14.937,87.131,22.374,12.832,19.808,9.621,3.546
2024,15,GB,00-0036264,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,26,20,176,34,17,30,11,4,16.706,14.937,87.131,22.374,12.832,19.808,9.621,3.546
2024,15,GB,00-0037816,5,3,71,0,3,0,2,0,2.893,1.893,27.786,0,1.893,0,2,0,26,20,176,34,17,30,11,4,16.706,14.937,87.131,22.374,12.832,19.808,9.621,3.546
2024,15,GB,00-0038124,6,3,94,0,1,0,1,0,2.729,2.105,51.516,0,1,0,0.502,0,26,20,176,34,17,30,11,4,16.706,14.937,87.131,22.374,12.832,19.808,9.621,3.546
2024,15,GB,00-0038393,2,2,3,0,1,0,0,0,1.557,1.557,1.228,0,0.557,0,0,0,26,20,176,34,17,30,11,4,16.706,14.937,87.131,22.374,12.832,19.808,9.621,3.546
2024,15,GB,00-0038685,1,1,-4,1,1,1,0,0,0.632,0.632,-2.527,1,0.632,1,0,0,26,20,176,34,17,30,11,4,16.706,14.937,87.131,22.374,12.832,19.808,9.621,3.546
2024,15,GB,00-0038797,0,0,0,3,0,3,0,0,0,0,0,1,0,1,0,0,26,20,176,34,17,30,11,4,16.706,14.937,87.131,22.374,12.832,19.808,9.621,3.546
2024,15,GB,00-0038996,2,2,26,0,2,0,0,0,1.932,1.932,24.378,0,1.932,0,0,0,26,20,176,34,17,30,11,4,16.706,14.937,87.131,22.374,12.832,19.808,9.621,3.546
2024,15,GB,00-0039146,6,5,2,3,5,3,2,0,3.963,3.817,-4.251,2.065,3.817,2.065,1.572,0,26,20,176,34,17,30,11,4,16.706,14.937,87.131,22.374,12.832,19.808,9.621,3.546
2024,15,HOU,00-0030431,2,2,10,0,2,0,0,0,2,2,10,0,2,0,0,0,25,18,188,16,17,15,6,5,23.067,16.675,171.756,13.865,16.053,13.011,6,5
2024,15,HOU,00-0033897,6,5,17,12,5,12,3,2,5.355,4.355,19.779,10.011,4.355,10.011,3,2,25,18,188,16,17,15,6,5,23.067,16.675,171.756,13.865,16.053,13.011,6,5
2024,15,HOU,00-0034383,4,2,37,0,2,0,0,0,3.014,1.621,21.902,0,2,0,0,0,25,18,188,16,17,15,6,5,23.067,16.675,171.756,13.865,16.053,13.011,6,5
2024,15,HOU,00-0036554,6,4,47,0,4,0,2,2,6,4,47,0,4,0,2,2,25,18,188,16,17,15,6,5,23.067,16.675,171.756,13.865,16.053,13.011,6,5
2024,15,HOU,00-0037614,4,2,42,0,2,0,1,1,4,2,42,0,2,0,1,1,25,18,188,16,17,15,6,5,23.067,16.675,171.756,13.865,16.053,13.011,6,5
2024,15,HOU,00-0038618,1,1,13,0,1,0,0,0,0.698,0.698,9.075,0,0.698,0,0,0,25,18,188,16,17,15,6,5,23.067,16.675,171.756,13.865,16.053,13.011,6,5
2024,15,HOU,00-0038977,2,2,22,1,1,1,0,0,2,2,22,1,1,1,0,0,25,18,188,16,17,15,6,5,23.067,16.675,171.756,13.865,16.053,13.011,6,5
2024,15,HOU,00-0039163,0,0,0,3,0,2,0,0,0,0,0,2.854,0,2,0,0,25,18,188,16,17,15,6,5,23.067,16.675,171.756,13.865,16.053,13.011,6,5
2024,15,IND,00-0036223,2,1,-2,22,2,17,0,0,2,1,-2,21.567,2,16.567,0,0,36,17,315,32,24,25,3,0,23.646,10.449,186.159,30.567,15.669,24.567,1,0
2024,15,IND,00-0036252,9,6,67,0,5,0,1,0,5.618,3.618,38.649,0,3.618,0,0,0,36,17,315,32,24,25,3,0,23.646,10.449,186.159,30.567,15.669,24.567,1,0
2024,15,IND,00-0036876,4,3,23,0,3,0,1,0,3.314,2.314,12.715,0,2.314,0,1,0,36,17,315,32,24,25,3,0,23.646,10.449,186.159,30.567,15.669,24.567,1,0
2024,15,IND,00-0036984,2,2,2,1,2,1,0,0,0,0,0,1,0,1,0,0,36,17,315,32,24,25,3,0,23.646,10.449,186.159,30.567,15.669,24.567,1,0
2024,15,IND,00-0037120,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36,17,315,32,24,25,3,0,23.646,10.449,186.159,30.567,15.669,24.567,1,0
2024,15,IND,00-0037664,4,0,65,0,3,0,0,0,4,0,65,0,3,0,0,0,36,17,315,32,24,25,3,0,23.646,10.449,186.159,30.567,15.669,24.567,1,0
2024,15,IND,00-0038394,1,0,14,0,1,0,0,0,0.214,0,2.998,0,0.214,0,0,0,36,17,315,32,24,25,3,0,23.646,10.449,186.159,30.567,15.669,24.567,1,0
2024,15,IND,00-0038997,8,3,70,0,5,0,0,0,5.977,2.517,58.614,0,4,0,0,0,36,17,315,32,24,25,3,0,23.646,10.449,186.159,30.567,15.669,24.567,1,0
2024,15,IND,00-0039164,1,1,-8,7,0,6,0,0,1,1,-8,7,0,6,0,0,36,17,315,32,24,25,3,0,23.646,10.449,186.159,30.567,15.669,24.567,1,0
2024,15,IND,00-0039816,1,1,18,0,1,0,0,0,0,0,0,0,0,0,0,0,36,17,315,32,24,25,3,0,23.646,10.449,186.159,30.567,15.669,24.567,1,0
2024,15,IND,00-0039890,4,0,66,1,2,1,1,0,1.523,0,18.184,1,0.523,1,0,0,36,17,315,32,24,25,3,0,23.646,10.449,186.159,30.567,15.669,24.567,1,0
2024,15,JAX,00-0033943,1,0,17,0,1,0,0,0,1,0,17,0,1,0,0,0,44,31,292,29,32,25,11,6,42.047,29.828,264.662,29,30.438,25,11,6
2024,15,JAX,00-0036331,4,3,52,0,3,0,1,0,3.609,2.609,50.828,0,2.609,0,1,0,44,31,292,29,32,25,11,6,42.047,29.828,264.662,29,30.438,25,11,6
2024,15,JAX,00-0036972,0,0,0,4,0,2,0,0,0,0,0,4,0,2,0,0,44,31,292,29,32,25,11,6,42.047,29.828,264.662,29,30.438,25,11,6
2024,15,JAX,00-0036973,5,4,-9,14,4,14,3,1,5,4,-9,14,4,14,3,1,44,31,292,29,32,25,11,6,42.047,29.828,264.662,29,30.438,25,11,6
2024,15,JAX,00-0038555,1,0,-5,11,1,9,2,1,1,0,-5,11,1,9,2,1,44,31,292,29,32,25,11,6,42.047,29.828,264.662,29,30.438,25,11,6
2024,15,JAX,00-0038606,7,3,97,0,3,0,1,1,6.219,3,77.082,0,2.609,0,1,1,44,31,292,29,32,25,11,6,42.047,29.828,264.662,29,30.438,25,11,6
2024,15,JAX,00-0038935,12,11,54,0,11,0,1,1,11.219,10.219,47.751,0,10.219,0,1,1,44,31,292,29,32,25,11,6,42.047,29.828,264.662,29,30.438,25,11,6
2024,15,JAX,00-0039893,14,10,86,0,9,0,3,2,14,10,86,0,9,0,3,2,44,31,292,29,32,25,11,6,42.047,29.828,264.662,29,30.438,25,11,6
2024,15,KC,00-0030506,8,4,90,0,7,0,1,0,5.193,3,74.06,0,5.193,0,1,0,38,21,342,33,26,28,8,4,22.83,13.078,226.228,21.765,18.045,18.01,7.724,3.898
2024,15,KC,00-0030564,6,5,70,0,4,0,0,0,3.275,3.108,29.999,0,2.943,0,0,0,38,21,342,33,26,28,8,4,22.83,13.078,226.228,21.765,18.045,18.01,7.724,3.898
2024,15,KC,00-0032950,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,38,21,342,33,26,28,8,4,22.83,13.078,226.228,21.765,18.045,18.01,7.724,3.898
2024,15,KC,00-0033526,1,1,-2,1,0,0,0,0,0.921,0.921,-1.842,0,0,0,0,0,38,21,342,33,26,28,8,4,22.83,13.078,226.228,21.765,18.045,18.01,7.724,3.898
2024,15,KC,00-0033857,3,1,15,0,2,0,1,1,1.537,1,0.296,0,1.537,0,1,1,38,21,342,33,26,28,8,4,22.83,13.078,226.228,21.765,18.045,18.01,7.724,3.898
2024,15,KC,00-0033873,0,0,0,2,0,1,0,0,0,0,0,1.932,0,0.932,0,0,38,21,342,33,26,28,8,4,22.83,13.078,226.228,21.765,18.045,18.01,7.724,3.898
2024,15,KC,00-0033923,2,1,-6,13,2,11,2,1,0.599,0.211,-1.619,8.226,0.599,6.47,1.805,0.898,38,21,342,33,26,28,8,4,22.83,13.078,226.228,21.765,18.045,18.01,7.724,3.898
2024,15,KC,00-0034386,1,0,51,0,0,0,0,0,1,0,51,0,0,0,0,0,38,21,342,33,26,28,8,4,22.83,13.078,226.228,21.765,18.045,18.01,7.724,3.898
2024,15,KC,00-0036637,5,2,29,0,2,0,1,1,3,1,8,0,2,0,1,1,38,21,342,33,26,28,8,4,22.83,13.078,226.228,21.765,18.045,18.01,7.724,3.898
2024,15,KC,00-0037197,1,1,2,13,1,12,1,1,1,1,2,9.761,1,8.761,1,1,38,21,342,33,26,28,8,4,22.83,13.078,226.228,21.765,18.045,18.01,7.724,3.898
2024,15,KC,00-0039894,11,6,93,3,8,3,2,0,6.305,2.838,64.335,1.846,4.772,1.846,1.919,0,38,21,342,33,26,28,8,4,22.83,13.078,226.228,21.765,18.045,18.01,7.724,3.898
2024,15,LA,00-0026498,0,0,0,4,0,2,1,1,0,0,0,4,0,2,1,1,26,16,177,38,16,33,12,4,26,16,177,38,16,33,12,4
2024,15,LA,00-0032775,1,0,11,0,0,0,0,0,1,0,11,0,0,0,0,0,26,16,177,38,16,33,12,4,26,16,177,38,16,33,12,4
2024,15,LA,00-0033908,3,0,30,0,1,0,0,0,3,0,30,0,1,0,0,0,26,16,177,38,16,33,12,4,26,16,177,38,16,33,12,4
2024,15,LA,00-0036244,5,2,32,0,2,0,1,1,5,2,32,0,2,0,1,1,26,16,177,38,16,33,12,4,26,16,177,38,16,33,12,4
2024,15,LA,00-0036849,2,1,17,0,1,0,0,0,2,1,17,0,1,0,0,0,26,16,177,38,16,33,12,4,26,16,177,38,16,33,12,4
2024,15,LA,00-0037004,2,2,7,0,2,0,0,0,2,2,7,0,2,0,0,0,26,16,177,38,16,33,12,4,26,16,177,38,16,33,12,4
2024,15,LA,00-0037840,2,2,0,29,1,26,9,2,2,2,0,29,1,26,9,2,26,16,177,38,16,33,12,4,26,16,177,38,16,33,12,4
2024,15,LA,00-0039075,8,7,81,2,6,2,1,0,8,7,81,2,6,2,1,0,26,16,177,38,16,33,12,4,26,16,177,38,16,33,12,4
2024,15,LA,00-0039738,3,2,-1,3,3,3,0,0,3,2,-1,3,3,3,0,0,26,16,177,38,16,33,12,4,26,16,177,38,16,33,12,4
2024,15,LAC,00-0034184,0,0,0,8,0,8,0,0,0,0,0,7.576,0,7.576,0,0,32,22,269,11,26,10,4,1,24.362,17.037,200.363,10.576,21.512,9.576,4,1
2024,15,LAC,00-0034777,2,2,14,0,1,0,0,0,0,0,0,0,0,0,0,0,32,22,269,11,26,10,4,1,24.362,17.037,200.363,10.576,21.512,9.576,4,1
2024,15,LAC,00-0036988,3,2,25,0,3,0,0,0,2.521,1.521,22.606,0,2.521,0,0,0,32,22,269,11,26,10,4,1,24.362,17.037,200.363,10.576,21.512,9.576,4,1
2024,15,LAC,00-0037475,6,5,56,0,4,0,1,0,4.471,3.471,50.885,0,2.471,0,1,0,32,22,269,11,26,10,4,1,24.362,17.037,200.363,10.576,21.512,9.576,4,1
2024,15,LAC,00-0037654,1,1,5,0,1,0,0,0,1,1,5,0,1,0,0,0,32,22,269,11,26,10,4,1,24.362,17.037,200.363,10.576,21.512,9.576,4,1
2024,15,LAC,00-0038544,10,5,109,0,9,0,2,0,7.975,4.5,70.925,0,7.975,0,2,0,32,22,269,11,26,10,4,1,24.362,17.037,200.363,10.576,21.512,9.576,4,1
2024,15,LAC,00-0039391,3,2,4,3,3,2,0,0,3,2,4,3,3,2,0,0,32,22,269,11,26,10,4,1,24.362,17.037,200.363,10.576,21.512,9.576,4,1
2024,15,LAC,00-0039915,7,5,56,0,5,0,1,1,5.394,4.544,46.946,0,4.544,0,1,1,32,22,269,11,26,10,4,1,24.362,17.037,200.363,10.576,21.512,9.576,4,1
2024,15,LV,00-0032104,7,7,15,3,3,2,1,1,4.478,4.478,1,3,1.652,2,0,0,34,23,304,22,26,16,1,1,22.256,13.752,215.252,22,17.114,16,0,0
2024,15,LV,00-0034960,9,5,112,0,7,0,0,0,4.171,1.652,50.36,0,3.345,0,0,0,34,23,304,22,26,16,1,1,22.256,13.752,215.252,22,17.114,16,0,0
2024,15,LV,00-0034972,4,2,2,7,3,4,0,0,2.241,1.256,2.932,7,1.751,4,0,0,34,23,304,22,26,16,1,1,22.256,13.752,215.252,22,17.114,16,0,0
2024,15,LV,00-0036955,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,34,23,304,22,26,16,1,1,22.256,13.752,215.252,22,17.114,16,0,0
2024,15,LV,00-0037509,2,2,15,7,2,6,0,0,2,2,15,7,2,6,0,0,34,23,304,22,26,16,1,1,22.256,13.752,215.252,22,17.114,16,0,0
2024,15,LV,00-0038122,0,0,0,5,0,4,0,0,0,0,0,5,0,4,0,0,34,23,304,22,26,16,1,1,22.256,13.752,215.252,22,17.114,16,0,0
2024,15,LV,00-0038563,3,2,44,0,3,0,0,0,1.826,0.826,39.26,0,1.826,0,0,0,34,23,304,22,26,16,1,1,22.256,13.752,215.252,22,17.114,16,0,0
2024,15,LV,00-0039066,2,1,37,0,2,0,0,0,1.54,0.54,34.7,0,1.54,0,0,0,34,23,304,22,26,16,1,1,22.256,13.752,215.252,22,17.114,16,0,0
2024,15,LV,00-0039338,6,3,72,0,5,0,0,0,6,3,72,0,5,0,0,0,34,23,304,22,26,16,1,1,22.256,13.752,215.252,22,17.114,16,0,0
2024,15,MIA,00-0031687,3,3,-5,6,2,5,1,0,2.609,2.609,-5.782,5.778,2,4.778,0.609,0,39,29,178,19,27,18,6,1,34.895,26.175,148.743,18.153,24.684,17.153,4.432,0.595
2024,15,MIA,00-0033040,7,2,108,0,3,0,1,0,6.007,1.681,84.135,0,2.393,0,0.934,0,39,29,178,19,27,18,6,1,34.895,26.175,148.743,18.153,24.684,17.153,4.432,0.595
2024,15,MIA,00-0033858,11,9,39,0,9,0,2,1,9.381,7.988,38.227,0,7.786,0,1.23,0.595,39,29,178,19,27,18,6,1,34.895,26.175,148.743,18.153,24.684,17.153,4.432,0.595
2024,15,MIA,00-0034054,1,1,5,0,0,0,0,0,0.393,0.393,1.965,0,0,0,0,0,39,29,178,19,27,18,6,1,34.895,26.175,148.743,18.153,24.684,17.153,4.432,0.595
2024,15,MIA,00-0034798,1,1,6,0,1,0,0,0,1,1,6,0,1,0,0,0,39,29,178,19,27,18,6,1,34.895,26.175,148.743,18.153,24.684,17.153,4.432,0.595
2024,15,MIA,00-0036613,2,0,30,0,2,0,0,0,2,0,30,0,2,0,0,0,39,29,178,19,27,18,6,1,34.895,26.175,148.743,18.153,24.684,17.153,4.432,0.595
2024,15,MIA,00-0038507,1,1,-5,0,1,0,0,0,1,1,-5,0,1,0,0,0,39,29,178,19,27,18,6,1,34.895,26.175,148.743,18.153,24.684,17.153,4.432,0.595
2024,15,MIA,00-0039040,7,7,-14,12,5,12,2,0,6.738,6.738,-15.309,11.375,4.738,11.375,1.659,0,39,29,178,19,27,18,6,1,34.895,26.175,148.743,18.153,24.684,17.153,4.432,0.595
2024,15,MIA,00-0039874,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,39,29,178,19,27,18,6,1,34.895,26.175,148.743,18.153,24.684,17.153,4.432,0.595
2024,15,MIA,00-0039880,6,5,14,0,4,0,0,0,5.767,4.767,14.508,0,3.767,0,0,0,39,29,178,19,27,18,6,1,34.895,26.175,148.743,18.153,24.684,17.153,4.432,0.595
2024,15,MIN,00-0033246,1,0,-5,0,1,0,0,0,0.906,0,-4.529,0,0.906,0,0,0,37,24,299,29,27,27,9,3,32.991,20.294,282.089,17.223,24.146,17.114,7.88,1.954
2024,15,MIN,00-0033293,3,2,-4,18,2,18,4,1,3,2,-4,13.892,2,13.892,3.909,0.939,37,24,299,29,27,27,9,3,32.991,20.294,282.089,17.223,24.146,17.114,7.88,1.954
2024,15,MIN,00-0034487,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,37,24,299,29,27,27,9,3,32.991,20.294,282.089,17.223,24.146,17.114,7.88,1.954
2024,15,MIN,00-0034646,1,1,11,0,0,0,0,0,1,1,11,0,0,0,0,0,37,24,299,29,27,27,9,3,32.991,20.294,282.089,17.223,24.146,17.114,7.88,1.954
2024,15,MIN,00-0035229,7,5,55,0,4,0,1,0,6.959,5,54.221,0,3.959,0,1,0,37,24,299,29,27,27,9,3,32.991,20.294,282.089,17.223,24.146,17.114,7.88,1.954
2024,15,MIN,00-0036322,14,7,159,0,11,0,2,1,11.979,5.147,149.807,0,9.133,0,1.957,1,37,24,299,29,27,27,9,3,32.991,20.294,282.089,17.223,24.146,17.114,7.88,1.954
2024,15,MIN,00-0036414,0,0,0,10,0,9,1,1,0,0,0,3.33,0,3.222,0.015,0.015,37,24,299,29,27,27,9,3,32.991,20.294,282.089,17.223,24.146,17.114,7.88,1.954
2024,15,MIN,00-0037276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,24,299,29,27,27,9,3,32.991,20.294,282.089,17.223,24.146,17.114,7.88,1.954
2024,15,MIN,00-0037291,1,1,-1,0,1,0,0,0,1,1,-1,0,1,0,0,0,37,24,299,29,27,27,9,3,32.991,20.294,282.089,17.223,24.146,17.114,7.88,1.954
2024,15,MIN,00-0038994,9,7,80,0,8,0,1,0,8.148,6.148,76.591,0,7.148,0,1,0,37,24,299,29,27,27,9,3,32.991,20.294,282.089,17.223,24.146,17.114,7.88,1.954
2024,15,NE,00-0032392,3,3,22,0,3,0,0,0,1,1,2,0,1,0,0,0,23,19,173,24,20,20,7,5,13.839,11.153,74.649,17.483,10.839,14.022,2.996,1.461
2024,15,NE,00-0033090,4,4,10,0,4,0,0,0,3.589,3.589,7.121,0,3.589,0,0,0,23,19,173,24,20,20,7,5,13.839,11.153,74.649,17.483,10.839,14.022,2.996,1.461
2024,15,NE,00-0033307,3,3,39,0,2,0,0,0,2,2,2,0,1,0,0,0,23,19,173,24,20,20,7,5,13.839,11.153,74.649,17.483,10.839,14.022,2.996,1.461
2024,15,NE,00-0036328,2,2,-1,7,2,6,2,1,0,0,0,5.297,0,4.553,1.51,0.744,23,19,173,24,20,20,7,5,13.839,11.153,74.649,17.483,10.839,14.022,2.996,1.461
2024,15,NE,00-0036875,1,1,-7,13,1,11,2,2,1,1,-7,9.381,1,7.664,0.717,0.717,23,19,173,24,20,20,7,5,13.839,11.153,74.649,17.483,10.839,14.022,2.996,1.461
2024,15,NE,00-0037253,1,1,-7,0,1,0,0,0,1,1,-7,0,1,0,0,0,23,19,173,24,20,20,7,5,13.839,11.153,74.649,17.483,10.839,14.022,2.996,1.461
2024,15,NE,00-0038608,5,2,98,0,5,0,0,0,2.481,0.565,64.535,0,2.481,0,0,0,23,19,173,24,20,20,7,5,13.839,11.153,74.649,17.483,10.839,14.022,2.996,1.461
2024,15,NE,00-0038621,3,3,6,0,1,0,1,1,2,2,3,0,0,0,0,0,23,19,173,24,20,20,7,5,13.839,11.153,74.649,17.483,10.839,14.022,2.996,1.461
2024,15,NE,00-0039851,0,0,0,4,0,3,1,1,0,0,0,2.805,0,1.805,0,0,23,19,173,24,20,20,7,5,13.839,11.153,74.649,17.483,10.839,14.022,2.996,1.461
2024,15,NE,00-0039907,1,0,13,0,1,0,1,0,0.769,0,9.994,0,0.769,0,0.769,0,23,19,173,24,20,20,7,5,13.839,11.153,74.649,17.483,10.839,14.022,2.996,1.461
2024,15,NO,00-0033906,5,4,41,5,4,5,0,0,4.228,3.228,27.684,4.366,3.228,4.366,0,0,30,15,279,16,20,15,7,4,18.251,9.149,153.135,11.394,11.627,10.394,4.357,2.828
2024,15,NO,00-0034272,7,2,90,1,6,1,0,0,4.071,0.734,56.143,1,3.82,1,0,0,30,15,279,16,20,15,7,4,18.251,9.149,153.135,11.394,11.627,10.394,4.357,2.828
2024,15,NO,00-0034418,1,0,6,0,0,0,0,0,0.909,0,5.456,0,0,0,0,0,30,15,279,16,20,15,7,4,18.251,9.149,153.135,11.394,11.627,10.394,4.357,2.828
2024,15,NO,00-0034860,5,2,63,0,1,0,1,1,2.658,1.323,27.226,0,0.413,0,0.609,0.609,30,15,279,16,20,15,7,4,18.251,9.149,153.135,11.394,11.627,10.394,4.357,2.828
2024,15,NO,00-0034981,4,4,10,0,3,0,2,2,2.035,2.035,4.747,0,1.426,0,1.219,1.219,30,15,279,16,20,15,7,4,18.251,9.149,153.135,11.394,11.627,10.394,4.357,2.828
2024,15,NO,00-0036040,4,2,30,0,3,0,2,1,2.542,1.219,13.125,0,1.542,0,1.609,1,30,15,279,16,20,15,7,4,18.251,9.149,153.135,11.394,11.627,10.394,4.357,2.828
2024,15,NO,00-0037231,3,1,40,0,2,0,0,0,1.474,0.609,19.087,0,0.864,0,0,0,30,15,279,16,20,15,7,4,18.251,9.149,153.135,11.394,11.627,10.394,4.357,2.828
2024,15,NO,00-0038551,1,0,-1,9,1,9,2,0,0.333,0,-0.333,5.028,0.333,5.028,0.919,0,30,15,279,16,20,15,7,4,18.251,9.149,153.135,11.394,11.627,10.394,4.357,2.828
2024,15,NO,00-0038998,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,30,15,279,16,20,15,7,4,18.251,9.149,153.135,11.394,11.627,10.394,4.357,2.828
